Date,Date,Open,High,Low,Close,Volume,5EMA,26EMA,rsi,macd,macdSignal,macdHist,macd_crossover,macd_crossunder,ema_crossover,ema_crossunder,macd_buy,macd_sell,ema_buy,ema_sell,rsi_buy,rsi_sell,volume_buy,volume_sell,scores
2012-04-20,2012-04-20,349.0199593845449,355.6915289535599,347.858055739998,352.54315185546875,4041495,348.4216762656726,344.34642805973607,56.05377630186995,1.5934173074533078,0.8749783214545902,0.7184389859987176,0,0,0,0,1,0,1,0,0,0,1,0,6.603329989403785
2012-04-23,2012-04-23,352.318266444668,359.2896643761612,344.5597562217076,346.9585266113281,5022938,347.9339597142245,344.53991684133547,51.8384256883613,1.5566487172598613,1.0113124006156444,0.5453363166442169,0,0,0,0,1,0,1,0,0,0,0,1,8.73555332626919
2012-04-24,2012-04-24,347.8205499629882,354.829428867867,344.8970622923355,352.5056457519531,2461889,349.4578550601341,345.1299708347145,55.42422417566713,1.9526070613204638,1.1995713327566082,0.7530357285638556,0,0,0,0,1,0,1,0,0,0,0,0,11.823702217512794
2012-04-25,2012-04-25,353.8174253812499,356.2536769329592,344.2973563883371,348.9449462890625,3209069,349.2868854697769,345.4125616091107,52.71127751268839,1.9565345012362059,1.3509639664525277,0.6055705347836782,0,0,0,0,1,0,1,0,0,0,0,0,15.549134811675197
2012-04-26,2012-04-26,349.31981403956263,355.6540498157633,347.44578518522474,349.91949462890625,4110744,349.4977551894867,345.74640849946593,53.38383731074854,2.015056613736249,1.483782495909272,0.5312741178269769,0,0,0,0,1,0,1,0,0,0,1,0,16.699423207783465
2012-04-27,2012-04-27,349.84449728039976,351.3437346237343,340.58677451704085,345.68414306640625,2694407,348.2265511484599,345.7417962451652,50.0521313857434,1.700080860837545,1.5270421688949267,0.17303869194261834,0,0,0,0,1,0,1,0,0,0,0,0,16.132948805188978
2012-04-30,2012-04-30,346.69617613301307,351.7935455007822,344.9720733209141,347.5582275390625,2831196,348.00377661199417,345.87634671137977,51.494680546076765,1.5834304612475307,1.5383198273654475,0.04511063388208325,0,0,0,0,1,0,1,0,0,0,0,0,14.755299203459318
2012-05-02,2012-05-02,348.53269995496794,351.8684605037453,344.8970631168713,346.2088928222656,1736853,347.40548201541804,345.90097975663053,50.36677426692972,1.3663536697872019,1.5039265958497983,-0.1375729260625964,0,1,0,0,0,1,1,0,0,0,0,0,14.170199468972877
2012-05-03,2012-05-03,344.07251643429504,344.6721970194446,334.32753284416367,335.9017333984375,3319836,343.57089914309125,345.16029484120884,42.677076212604774,0.358484734750391,1.2748382236299167,-0.9163534888795257,0,0,0,1,0,1,0,1,0,0,0,1,14.113466312648583
2012-05-04,2012-05-04,332.90325704849045,334.2900257993441,321.3592085725287,324.2077331542969,4413811,337.1165104801598,343.60825323477087,35.96764192121492,-1.3680961852213045,0.7462513418596725,-2.114347527080977,0,0,0,0,0,1,0,1,0,1,0,1,14.408977541765722
2012-05-07,2012-05-07,316.4867592718249,332.75336257572485,315.6621654362476,331.0292358398437,4196086,335.0874189333877,342.67647416848,41.7232137571169,-2.161074228115922,0.16478622786455355,-2.325860455980475,0,0,0,0,0,1,0,1,0,0,1,0,12.939318361177149
2012-05-08,2012-05-08,333.2031016429014,333.35302778790543,317.83603194849707,320.2348022460937,3495101,330.1365467042897,341.01412810015506,36.18110219558124,-3.6188201127556567,-0.5919350402594885,-3.0268850724961682,0,0,0,0,0,1,0,1,0,1,0,0,12.292878907451433
2012-05-09,2012-05-09,316.03698205669343,324.13280220244366,310.5273160080645,312.92608642578125,4370084,324.39972661145356,338.9335324205718,32.98621253349472,-5.302720058036755,-1.5340920438149417,-3.768628014221813,0,0,0,0,0,1,0,1,0,1,0,1,10.528585938300955
2012-05-10,2012-05-10,313.3383965352634,318.58569203788346,309.8152038366342,311.539306640625,4046687,320.1129199545107,336.9043305109461,32.40156890539145,-6.672211336397197,-2.5617159023313927,-4.110495434065804,0,0,0,0,0,1,0,1,0,1,0,1,8.019057292200637
2012-05-11,2012-05-11,308.8406677246094,314.7626061619635,306.5918236566631,308.8406677246094,3679943,316.3555025445436,334.82554067492117,31.241168177621198,-7.884414031132167,-3.6262555280915474,-4.258158503040619,0,0,0,0,0,1,0,1,0,1,0,0,6.679371528133758
2012-05-14,2012-05-14,307.7162596407664,312.888591627034,301.34454249647183,305.9921569824219,3412263,312.90105402383637,332.6897344754768,30.01909472395921,-8.971526241128856,-4.695309670699009,-4.276216570429847,0,0,0,0,0,1,0,1,0,1,0,0,6.119581018755838
2012-05-15,2012-05-15,303.8557782703225,314.8376051062796,303.0686899602253,313.4508361816406,4083081,313.08431474310447,331.2646308981556,36.971509902325515,-9.126018364224194,-5.581451409404046,-3.544566954820148,0,0,0,0,0,1,0,1,0,1,1,0,4.079720679170559
2012-05-16,2012-05-16,308.0910657502349,308.35341248689497,298.7583795334098,300.2950744628906,5363966,308.8212346496999,328.97058968072855,31.102211763935106,-10.19252146541885,-6.503665420607007,-3.6888560448118426,0,0,0,0,0,1,0,1,0,1,0,1,3.0531471194470394
2012-05-17,2012-05-17,302.3940129651901,307.191553779063,301.34455391355976,304.2305603027344,4105930,307.291009867378,327.13799491198824,34.454408573790445,-10.598004837074768,-7.322533303900559,-3.2754715331742092,0,0,0,0,0,1,0,1,0,1,0,0,2.70209807963136
2012-05-18,2012-05-18,297.67140106923154,301.34449502654513,292.34914377520613,299.80780029296875,6505670,304.79660667590827,325.11353605132007,32.53838884645903,-11.147729019782787,-8.087572447077005,-3.0601565727057825,0,0,0,0,0,1,0,1,0,1,0,1,2.8013987197542405
2012-05-21,2012-05-21,295.42260697502235,304.6053674250514,291.37469703007025,301.9067687988281,10064291,303.83332738354824,323.39451625483923,34.40278337785186,-11.283945874487927,-8.72684713255919,-2.557098741928737,0,0,0,0,0,1,0,1,0,1,1,0,3.2009324798361605
2012-05-22,2012-05-22,305.3550015986493,307.2665361433424,297.5215517632618,299.32061767578125,4363398,302.32909081429256,321.61126450824236,33.18585023017739,-11.468379159363394,-9.27515353792003,-2.1932256214433643,0,0,0,0,0,1,0,1,0,1,0,0,3.800621653224107
2012-05-23,2012-05-23,297.5964943061194,300.8947975922731,295.610020829129,297.0342712402344,3616698,300.5641509562732,319.7907464883899,32.10463128378736,-11.664571002379375,-9.7530370308119,-1.9115339715674757,0,0,0,0,0,1,0,1,0,1,0,0,3.200414435482738
2012-05-24,2012-05-24,298.8708250413858,301.7193497076951,293.3986409106924,298.8333435058594,3797609,299.98721513946856,318.23834626746174,33.92879650364779,-11.541837239936001,-10.11079707263672,-1.4310401672992814,0,0,0,0,0,1,0,1,0,1,0,0,3.133609623655159
2012-05-25,2012-05-25,298.0837275896878,307.71626659696034,296.8468848783957,306.2919921875,4198996,302.0888074888124,317.3534311504275,41.0055112198227,-10.719155482905762,-10.232468754690528,-0.4866867282152345,0,0,0,0,0,1,0,1,0,0,0,0,3.4224064157701064
2012-05-28,2012-05-28,306.59184137987205,311.4643211345977,305.84223465096835,308.7282409667969,3340400,304.3019519814739,316.7145281738622,43.14749055236292,-9.758103998759736,-10.13759580350437,0.3794918047446334,1,0,0,0,1,0,0,1,0,0,0,0,3.948270943846738
2012-05-29,2012-05-29,309.6652236979696,314.0879485673448,307.7162319954864,311.6891784667969,3389281,306.7643608099149,316.3422800474129,45.72667585521826,-8.657739827434398,-9.841624608290376,1.183884780855978,0,0,0,0,1,0,0,1,0,0,0,0,3.2988472958978257
2012-05-30,2012-05-30,308.84066285048783,310.7896546089534,305.504878336054,307.5663146972656,2540753,307.0316787723651,315.69220853999457,42.814119413586276,-8.025856861971931,-9.478471059026687,1.4526141970547553,0,0,0,0,1,0,0,1,0,0,0,0,3.5325648639318836
2012-05-31,2012-05-31,304.04314620379114,305.6922856865369,299.1706428015071,302.5813903808594,4427301,305.5482493085299,314.7210368245031,39.53518477516456,-7.8369868845055635,-9.150174224122463,1.3131873396168992,0,0,0,0,1,0,0,1,0,1,0,1,4.355043242621256
2012-06-01,2012-06-01,302.8437694179581,305.39244178032664,296.1722002132962,298.2711181640625,3224222,303.12253892704075,313.5025243311371,36.90344204229123,-7.943540818206543,-8.908847542939279,0.965306724732736,0,0,0,0,1,0,0,1,0,1,0,0,5.570028828414171
2012-06-04,2012-06-04,294.5605826995078,304.49295078971386,291.67457612341366,302.84381103515625,3338772,303.0296296297459,312.7129900129163,41.3629199045683,-7.571725342720242,-8.641423102895471,1.069697760175229,0,0,0,0,1,0,0,1,0,0,0,0,7.046685885609446
2012-06-05,2012-06-05,304.34297066717835,306.5168516017188,297.03423966621847,298.3460693359375,2508165,301.4684428651431,311.6487736664734,38.48192620818501,-7.552923663086403,-8.423723214933657,0.870799551847254,0,0,0,0,1,0,0,1,0,1,0,0,6.364457257072964
2012-06-06,2012-06-06,301.3444992286348,308.46582206998505,301.3444992286348,307.3414001464844,3098772,303.4260952922569,311.32970896128904,46.506780698323055,-6.734543551271713,-8.085887282201268,1.351343730929555,0,0,0,0,1,0,0,1,0,0,0,0,5.9096381713819754
2012-06-07,2012-06-07,311.0895340354442,314.7251471299581,307.3414523171351,308.1660461425781,4027057,305.00607890903063,311.09536356731047,47.18694034913709,-5.950831890745349,-7.658876203910085,1.708044313164736,0,0,0,0,1,0,0,1,0,0,1,0,5.606425447587983
2012-06-08,2012-06-08,308.7657184710054,312.0265401143133,303.968201852954,307.64129638671875,3620850,305.8844847349267,310.83950673911846,46.77933902660175,-5.310857414837415,-7.189272446095551,1.878415031258136,0,0,0,0,1,0,0,1,0,0,0,1,5.737616965058656
2012-06-11,2012-06-11,311.83913748277854,314.0879816877778,304.90522119339295,307.2665100097656,2908697,306.34515982653966,310.574840314722,46.47058817067938,-4.778827808058679,-6.7071835184881765,1.9283557104294973,0,0,0,0,1,0,0,1,0,0,0,0,6.158411310039104
2012-06-12,2012-06-12,305.0551070343342,310.6397112605681,303.8182404838908,309.5152893066406,3158932,307.40186965324,310.4963550548641,48.660146095256444,-4.128146117435108,-6.191376038277562,2.0632299208424545,0,0,0,0,1,0,0,1,0,0,0,0,6.772274206692735
2012-06-13,2012-06-13,310.8646285721294,312.21393984113735,307.6038070119129,308.8031921386719,3073477,307.868977148384,310.3709355795906,47.99072653246303,-3.6281138419703893,-5.678723599016128,2.0506097570457387,0,0,0,0,1,0,0,1,0,0,0,0,7.51484947112849
2012-06-14,2012-06-14,308.8406844425161,312.4013584113799,304.34299606315847,305.0551452636719,3029301,306.9310331868133,309.97717333396696,44.51918299999348,-3.493994130800388,-5.24177770537298,1.7477835745725923,0,0,0,0,1,0,0,1,0,0,0,0,8.343232980752326
2012-06-15,2012-06-15,305.9171990273228,311.76417475788526,305.2425313583263,310.752197265625,2660212,308.2047545464172,310.0345825140898,50.3932140016631,-2.8946313013142344,-4.7723484245612315,1.8777171232469971,0,0,0,0,1,0,0,1,0,0,0,0,7.228821987168217
2012-06-18,2012-06-18,314.08797796298774,318.7355684551335,310.0400680464873,314.6501770019531,5684479,310.3532286982625,310.3764784020797,53.98313193301594,-2.0811078371229996,-4.234100307073585,2.1529924699505854,0,0,0,0,1,0,0,1,0,0,1,0,6.485881324778812
2012-06-19,2012-06-19,315.58719293817614,318.58566786464706,311.3144177921091,315.0249938964844,3962129,311.91048376433645,310.7208128831467,54.325412566946,-1.3901156518011248,-3.665303376019093,2.275187724217968,0,0,1,0,1,0,1,0,0,0,1,0,6.323920883185875
2012-06-20,2012-06-20,317.7610555346185,321.8839283041926,315.66213761515417,319.9349365234375,4068240,314.58530135070345,311.40334056020527,58.6629812544769,-0.4412218993070951,-3.0204870806766935,2.5792651813695984,0,0,0,0,1,0,1,0,0,0,1,0,7.215947255457249
2012-06-21,2012-06-21,318.0984048032894,323.79545428366794,316.9365011830677,322.4461669921875,3049707,317.2055898978648,312.221327703315,60.71774988319578,0.5075676239353015,-2.3148761397542943,2.822443763689596,0,0,0,0,1,0,1,0,1,0,0,0,8.810631503638165
2012-06-22,2012-06-22,318.51069389313835,320.0099072938441,312.2139399832137,313.7881164550781,4126234,316.0664320836026,312.33738612937157,51.25755857162966,0.5544662944676588,-1.7410076529099037,2.2954739473775625,0,0,0,0,1,0,1,0,0,0,0,1,10.873754335758775
2012-06-25,2012-06-25,314.8375458044744,318.3607377835926,308.50331095521057,310.8271179199219,2639394,314.31999402904233,312.2255144101531,48.475845069442904,0.34868655154502903,-1.3230688120189171,1.6717553635639462,0,0,0,0,1,0,1,0,0,0,0,0,13.249169557172516
2012-06-26,2012-06-26,308.8406695993925,309.2154849500699,303.9681900967533,307.7162475585937,4427597,312.11874520555943,311.89149464337095,45.67152001690544,-0.06467112830421229,-1.0713892752759762,1.0067181469717639,0,0,0,0,1,0,1,0,0,0,0,1,15.499446371448343
2012-06-27,2012-06-27,308.91565477942163,316.3368311753532,308.91565477942163,315.3623352050781,3434946,313.19994187206566,312.14859394423814,52.885855220569624,0.22215444621497227,-0.8126805309777865,1.0348349771927587,0,0,0,0,1,0,1,0,0,0,0,0,15.332964247632228
2012-06-28,2012-06-28,315.66216801732975,323.0458629812735,314.95004280110703,321.6216125488281,5180267,316.0071654309865,312.85029902605964,57.82338869306488,0.9436592349127295,-0.46141257779968325,1.4050718127124129,0,0,0,0,1,0,1,0,0,0,1,0,13.555309498421485
2012-06-29,2012-06-29,325.6694838848314,332.8282887671667,324.2077280768097,330.9167785644531,4586415,320.97703647547536,314.1885567696443,63.87754510654956,2.2396815380173507,0.0788062453637236,2.160875292653627,0,0,0,0,1,0,1,0,1,0,1,0,12.703539665614324
2012-07-02,2012-07-02,332.8283102355932,340.69924075710827,331.06670204332625,335.0396728515625,4250011,325.66458193417105,315.73308388682347,66.19540620916854,3.5584520429767963,0.7747354048863382,2.783716638090458,0,0,0,0,1,0,1,0,1,0,0,0,12.469026443742882
2012-07-03,2012-07-03,335.82680213871777,337.888238861611,331.3291132846826,334.5899353027344,2559856,328.63969972369216,317.1298876954094,65.70016333916756,4.515248137919116,1.5228379514928938,2.992410186426222,0,0,0,0,1,0,1,0,1,0,0,0,12.646017629161923
2012-07-04,2012-07-04,335.82676818774803,341.523817749752,335.15212453234176,338.67529296875,3282945,331.9848974720448,318.7258436415828,68.0393335568529,5.539316366425965,2.326133634479508,3.2131827319464565,0,0,0,0,1,0,1,0,1,0,0,0,13.09734508610795
2012-07-05,2012-07-05,338.37540345819014,340.17449302680177,336.2015225716762,338.5253295898437,2193197,334.1650415113111,320.1924722303429,67.8563970480853,6.266560021025157,3.1142189117886376,3.1523411092365192,0,0,0,0,1,0,1,0,1,0,0,0,13.731563390738634
2012-07-06,2012-07-06,338.07562727912006,338.2255534338665,332.49099807099424,336.0141906738281,1991799,334.7814245654834,321.36445137430474,64.71849798403322,6.564605249749434,3.804296179380797,2.760309070368637,0,0,0,0,1,0,1,0,1,0,0,0,14.154375593825756
2012-07-09,2012-07-09,333.5779399264674,333.5779399264674,326.2317263951289,328.0307922363281,2186987,332.53121378909833,321.8582544011213,55.87247905662282,6.086453855590435,4.260727714622725,1.82572614096771,0,0,0,0,1,0,1,0,0,0,0,0,12.76958372921717
2012-07-10,2012-07-10,327.58101706794343,331.1791485228238,324.2452323570239,328.9303283691406,3963315,331.33091864911245,322.3821117320858,56.59242591604756,5.714230388076601,4.5514282493135,1.1628021387631007,0,0,0,0,1,0,1,0,0,0,1,0,11.846389152811446
