Date,Open,High,Low,Close,Volume,5EMA,26EMA,rsi,macd,macdSignal,macdHist,macd_crossover,macd_crossunder,ema_crossover,ema_crossunder,rsi_buy,rsi_sell,volume_buy,volume_sell,scores
1997-04-28,6.861093549088656,7.02223482110351,6.767933424623845,6.954253673553468,2735702,6.845497259037637,6.782650110358788,55.71106386258625,-0.0054656076464869585,-0.045283909104685105,0.039818301458198146,1,0,1,0,0,0,1,0,7.470689757773876
1997-04-29,6.908932209014893,6.9995742340809155,6.838432966774112,6.908932209014893,2342445,6.866642242363388,6.792004339888895,54.06550531185369,0.00544904071644936,-0.035137319140458215,0.040586359856907575,1,0,1,0,0,0,0,1,9.31379317184925
1997-04-30,7.150644184262935,7.2765360805810175,6.999574306799292,7.042377471923827,2319647,6.925220652216868,6.810550497817456,57.99930527024628,0.024583512221838966,-0.02319315286799878,0.047776665089837744,1,0,1,0,0,0,0,0,10.875862114566166
1997-05-01,7.042377471923827,7.042377471923827,7.042377471923827,7.042377471923827,0,6.96427292545252,6.827722866269819,57.99930527024627,0.03929475329048504,-0.010695571636302014,0.04999032492678705,1,0,1,0,0,0,0,0,11.583908076377446
1997-05-02,7.00964388829899,7.160714235126287,6.961805534019861,7.032304763793945,3801486,6.986950204899661,6.8428770809012684,57.5677217769702,0.04956933007988429,0.0013574087069352474,0.04821192137294904,1,0,1,0,0,0,0,1,12.389272050918299
1997-05-05,7.04993178688955,7.150645218988114,7.004610518503758,7.057485580444336,3615997,7.010461996747885,6.858774006793379,58.401081145884206,0.059063045643918954,0.012898536094331989,0.046164509549586966,1,0,1,0,0,0,1,0,13.2595147006122
1997-05-06,7.049928810992292,7.082660575519341,6.891305185071264,6.936626434326173,1811884,6.9858501426073145,6.8645408532773,53.018868847334865,0.056186873296982576,0.02155620353486211,0.03463066976212047,1,0,1,0,0,0,0,0,12.506343133741467
1997-05-07,7.014684619183525,7.014684619183525,6.725133721703572,6.772972106933594,1197906,6.914890797382742,6.857757983177755,46.73770687060211,0.04023810960584928,0.025292584749059543,0.014945524856789738,1,0,1,0,0,0,0,0,12.337562089160977
1997-05-08,6.8988618842135345,6.8988618842135345,6.785559459775567,6.845987319946289,864233,6.891922971570591,6.8568860821976445,49.606221094832,0.0331086609188711,0.026855799983021855,0.006252860935849248,1,0,1,0,0,0,0,0,12.558374726107317
1997-05-09,6.8585749034847066,6.908931857989301,6.7226126192649245,6.7553443908691415,1427953,6.846396778003442,6.8493644754325596,46.274389064229474,0.01991482887683471,0.025467605761784425,-0.005552776884949713,0,1,0,1,0,0,0,0,13.038916484071544
1997-05-12,6.722613573644128,6.783041429980772,6.621899650337039,6.637007236480713,878740,6.776600264162532,6.833634309584253,42.28165145793301,-8.916955605275945e-05,0.020356250698216987,-0.020445420254269746,0,1,0,1,0,0,0,0,13.692610989381029
1997-05-13,6.596721549544535,6.735202455598191,6.596721549544535,6.647078514099121,1511890,6.733426347474729,6.819815361770522,42.73451892106214,-0.014957394962047843,0.013293521566164021,-0.028250916528211864,0,1,0,1,0,0,1,0,12.461740659587354
1997-05-14,6.637006294254657,6.772968578474438,6.596720233003443,6.7553443908691415,705686,6.740732361939533,6.81503973429634,47.50303380143735,-0.01779924070917005,0.0070749691110972065,-0.024874209820267258,0,1,0,1,0,0,0,0,11.974493773058237
1997-05-15,6.747790658139673,6.820808497021504,6.684845206285143,6.71757698059082,665791,6.7330139014899615,6.807820271058886,46.06209927417865,-0.022835702547958192,0.001092834779286126,-0.023928537327244318,0,1,0,1,0,0,0,0,11.98299584870549
1997-05-16,6.717577603104273,7.049931570473723,6.717577603104273,6.919003963470459,3655893,6.795010588816794,6.816056100126418,54.06506774697949,-0.010453163160052625,-0.0012163648085816241,-0.009236798351471,0,1,0,1,0,0,1,0,8.988663899136993
1997-05-19,6.997056141080925,6.999574237759187,6.823325883240835,6.84346866607666,1055421,6.811163281236749,6.818086660567178,51.00861572197635,-0.00665822681450301,-0.002304737209765901,-0.004353489604737109,0,1,0,1,0,0,0,0,7.325775932757995
1997-05-20,6.851020120821119,6.861091509534138,6.755342923342331,6.805698871612549,1452305,6.809341811362015,6.8171690465705375,49.50166180391313,-0.006622083916243859,-0.0031682065510614927,-0.0034538773651823667,0,1,0,1,0,0,0,0,6.55051728850533
1997-05-21,6.871165456433803,6.871165456433803,6.626935433333068,6.652113914489746,643511,6.756932512404592,6.804942740490469,43.83108313544524,-0.018770092938329874,-0.006288583828515169,-0.012481509109814704,0,1,0,1,0,0,0,0,5.367011525670219
1997-05-22,6.5463646285815145,6.679809321132022,6.5463646285815145,6.659666538238525,363724,6.724510521015904,6.794181540323651,44.169779702706805,-0.027471371127373523,-0.01052514128828684,-0.016946229839086682,0,1,0,1,0,0,0,0,4.91134101711348
1997-05-23,6.649593605518378,6.649593605518378,6.533773626021183,6.591683864593506,618641,6.680234968875105,6.779181712491778,41.73054347950097,-0.03939866708047468,-0.016299846446724407,-0.023098820633750274,0,1,0,1,0,0,0,0,4.940894011408987
1997-05-26,6.576576232910156,6.667218229720866,6.553915858119332,6.576576232910156,435225,6.6456820568867885,6.7641738991894265,41.18621217520889,-0.04949959416285221,-0.022939795989949968,-0.026559798172902244,0,1,0,1,0,0,0,0,3.2939293409393247
1997-05-27,6.589166346627964,6.621898115291296,6.5589526742873865,6.5942020416259775,918636,6.628522051799852,6.751583391221756,42.134556187229656,-0.05544328056444581,-0.029440492904849135,-0.026002787659596672,0,1,0,1,0,0,1,0,2.1959528939595496
1997-05-28,6.642041400021181,6.7931112661465605,6.599238238109154,6.634488105773926,978220,6.630510736457876,6.742909666373764,44.34354133528483,-0.05625447954461116,-0.03480329023280154,-0.021451189311809615,0,1,0,1,0,0,1,0,1.7973019293063663
1997-05-29,6.657150516638224,6.689882795419981,6.548883779402798,6.62441873550415,494291,6.628480069473301,6.734132560383419,43.89252093413817,-0.057052212219598886,-0.03925307463016101,-0.017799137589437873,0,1,0,1,0,0,0,0,1.8648679528709107
1997-05-30,6.621899743998713,6.803183813220378,6.6168640477621326,6.7578630447387695,1478730,6.6716077278951245,6.735890374039371,51.00469974878351,-0.04638191871012243,-0.040678843446153294,-0.005703075263969133,0,1,0,1,0,0,1,0,2.2432453019139404
1997-06-02,6.798146906588725,6.891306523907173,6.735200963662663,6.803182601928711,1511890,6.715466019239654,6.740874983512658,53.17552617673379,-0.033878197937287524,-0.03931871434438014,0.005440516407092616,1,0,0,1,0,0,1,0,2.8288302012759607
1997-06-03,6.803181035622619,6.878715950684368,6.72512852229427,6.760377883911133,1001018,6.730436640796813,6.7423196428014345,50.8823950564818,-0.02711038055897852,-0.036877047587299816,0.009766667028321296,1,0,0,1,0,0,0,0,3.8858868008506406
1997-06-04,6.800668197515953,6.924042053853952,6.752829812285931,6.772972106933594,1078737,6.744615129509074,6.7445901957001135,51.5444966365373,-0.020494341966671215,-0.0336005064631741,0.013106164496502884,1,0,1,0,0,0,0,0,4.9239245339004265
1997-06-05,6.772969299223934,6.848504739018973,6.697434854724082,6.722613334655763,735220,6.737281197891304,6.742962280067198,48.7166657310396,-0.019094506191822624,-0.030699306408903802,0.011604800217081178,1,0,0,1,0,0,0,0,5.949283022600284
1997-06-06,6.722612983604488,6.727648181680298,6.634488557269219,6.659666538238525,657501,6.711409644673711,6.7367922251169245,45.366332627963324,-0.02280156441641612,-0.029119758010406265,0.006318193593990145,1,0,0,1,0,0,0,0,7.632855348400189
1997-06-09,6.596719844949101,6.659665785553257,6.558952877763621,6.5740599632263175,777706,6.665626417524579,6.724737983495395,41.215031469618395,-0.03227512240627117,-0.029750830889579246,-0.0025242915166919268,0,1,0,1,0,0,0,0,9.421903565600125
1997-06-10,6.546364645713964,6.8233259206341295,6.546364645713964,6.765415668487549,3280770,6.698889501178901,6.727751145346667,51.82654514906011,-0.02406477542698493,-0.028613619797060383,0.004548844370075453,1,0,0,1,0,0,1,0,9.281269043733417
1997-06-11,7.049929183213071,7.2387664876267985,6.9743942614475785,7.233730792999268,14360366,6.87716993178569,6.765231119246869,67.35696098228284,0.020000546531247387,-0.018890786531398827,0.038891333062646215,1,0,1,0,1,0,1,0,9.854179362488944
1997-06-12,7.30171366045741,7.377248595038173,7.213589238348157,7.29416036605835,8413839,7.016166743209911,6.804411063455136,68.75664184109628,0.059117325443051705,-0.003289164136508718,0.06240648957956042,1,0,1,0,1,0,1,0,9.23611957499263
1997-06-13,7.301713106674835,7.4427115741788645,7.203517798696761,7.357105255126952,10418467,7.129812913848924,6.845351373949353,70.1904450923918,0.0941119174456011,0.01619105217991325,0.07792086526568785,1,0,1,0,1,0,1,0,9.49074638332842
1997-06-16,7.4024268266984095,7.4024268266984095,7.1002866007584045,7.1305012702941895,9756821,7.130042365997345,6.86647358849342,59.58848943982337,0.1023801611937536,0.03342887398268132,0.06895128721107227,1,0,1,0,0,0,0,1,9.993830922218946
1997-06-17,7.256392774391128,7.372212773194255,7.153161267605635,7.3168206214904785,5904558,7.192301784495055,6.899832627974691,64.35578565355308,0.12255448660532853,0.05125399650721077,0.07130049009811776,1,0,1,0,1,0,0,0,11.329220614812632
1997-06-18,7.389838751746037,7.503141171507198,7.281572525909505,7.33948278427124,9863037,7.241362117753783,6.932399306218885,64.89819181785941,0.1387717575444265,0.06875754871465392,0.07001420882977258,1,0,1,0,1,0,1,0,12.552813743208423
1997-06-19,7.314302840721627,7.3747306863182365,7.231214117584711,7.311784744262695,4996284,7.264836326590088,6.960501931259172,63.62384439765165,0.1476866218117623,0.0845433633340756,0.06314325847768669,1,0,1,0,1,0,0,0,13.368542495472283
1997-06-20,7.352070175392514,7.399909531670077,7.241285869215674,7.256392955780028,6884333,7.262021869653402,6.982419784927386,61.04237088347442,0.14856944548343076,0.09734857976394663,0.05122086571948413,1,0,1,0,1,0,0,0,13.91236166364819
1997-06-23,7.2840907673848125,7.301715457084298,7.188412529686808,7.198484420776367,2422754,7.240842720027724,6.998424572768054,58.37574508344354,0.1429485330836373,0.10646857042788477,0.03647996265575254,1,0,1,0,0,0,0,0,13.608241109098794
1997-06-24,7.201001594483308,7.248840959327174,7.1758236100151285,7.226180076599121,1988565,7.2359551722181905,7.015295350829617,59.29168620189841,0.1391249812909292,0.11299985260049365,0.026125128690435553,1,0,1,0,0,0,0,0,13.73882740606586
1997-06-25,7.246323294618242,7.286608871173691,7.105325269617272,7.133021354675293,3604080,7.201643899703892,7.024015795558927,54.91440994798192,0.12711238618544307,0.11582235931748354,0.011290026867959532,1,0,1,0,0,0,0,0,14.159218270710573
1997-06-26,7.125465442179414,7.1330192343620205,6.949217092435126,6.969359874725343,6694699,7.124215891377709,7.019967208830513,48.184283881438084,0.10319661798786761,0.11329721105156035,-0.010100593063692737,0,1,1,0,0,0,0,1,12.772812180473716
1997-06-27,6.8988606167755355,6.8988606167755355,6.654630626247957,6.7326836585998535,7768255,6.9937051471184235,6.998686945850462,40.461532820175464,0.06440300893431061,0.1035183706281104,-0.03911536169379978,0,1,0,1,0,0,0,1,11.848541453649142
1997-06-30,6.684842968849383,6.772966870538952,6.66218259386034,6.760377883911133,2699433,6.915929392715992,6.981034422743844,41.64022266114212,0.0354844442142257,0.08991158534533346,-0.05442714113110776,0,1,0,1,0,0,0,0,11.232360969099426
1997-07-01,6.793111853476317,7.024752865720187,6.772969070212053,7.00460958480835,7510747,6.9454894567467775,6.982780731044918,50.87635185436841,0.0319059386593592,0.0783104560081386,-0.0464045173487794,0,1,0,1,0,0,1,0,10.821573979399616
1997-07-02,7.037342080818094,7.08518144480281,6.8560585057828165,6.919003963470459,5866735,6.936660958988004,6.978056526039402,48.00835836176529,0.021909727321220096,0.0670303102707549,-0.045120582949534804,0,1,0,1,0,0,0,1,10.881049319599745
1997-07-03,6.921520856453485,6.971877811021097,6.798147064234147,6.833396434783936,2490629,6.902239450919982,6.967340963724181,45.260609974414805,0.006999163701574496,0.05502408095691882,-0.04802491725534432,0,1,0,1,0,0,0,0,9.587366213066497
1997-07-04,6.8560580731174445,6.911450231634178,6.800665416953117,6.881236553192139,1783906,6.895238485010701,6.960962859240326,47.08332033103854,-0.0009463586197329121,0.04382999304158847,-0.044776351661321385,0,1,0,1,0,0,0,0,7.391577475377665
1997-07-07,6.898860749825539,7.049930624235562,6.861093281223034,6.893825054168701,4137750,6.894767341396701,6.955989688494279,47.577970310129515,-0.006156487327816151,0.03383269696770755,-0.0399891842955237,0,1,0,1,0,0,1,0,6.261051650251777
1997-07-08,6.84850459163166,6.966842698292399,6.84850459163166,6.941664218902588,2199442,6.910399633898663,6.954928542598598,49.50953403888663,-0.006352107934262108,0.025795735987313616,-0.03214784392157573,0,1,0,1,0,0,0,0,5.840701100167851
1997-07-09,7.169006083591585,7.35501232881724,7.143171670110805,7.26459264755249,11968180,7.028463971783272,6.977866624447036,60.17652133304002,0.019327689123178615,0.024502126614486617,-0.005174437491308002,0,1,1,0,1,0,1,0,4.560467400111901
1997-07-10,7.362762893618384,7.512601470286846,7.2981771153500485,7.370512962341309,13484734,7.142480301969283,7.006951538365132,62.942010252761435,0.047676413477566904,0.029136983987102676,0.018539429490464228,1,0,1,0,1,0,1,0,4.373644933407934
1997-07-11,7.339511276243492,7.401513354568403,7.104419403054428,7.15092134475708,7119562,7.145293982898548,7.017615968468239,54.49318884408405,0.05182635151513981,0.033674857492710104,0.018151494022429708,1,0,1,0,0,0,0,0,5.2490966222719555
1997-07-14,6.9907477987931514,7.2180890536303925,6.665236305777228,6.851243019104004,10230387,7.047276994967032,7.00529204629311,45.51421275476269,0.030581150478062646,0.03305611608978061,-0.0024749656117179636,0,1,1,0,0,0,0,1,6.832731081514638
1997-07-15,6.882244555186462,6.98816538260386,6.670403921575523,6.77632474899292,16482090,6.956959579642327,6.988331505752354,43.58091806683932,0.007611160591399546,0.027967124990104397,-0.02035596439870485,0,1,0,1,0,0,0,1,8.221820721009758
1997-07-16,6.902912455052509,6.972665111635681,6.79957531842128,6.827992916107178,2612388,6.913970691797277,6.976454573186044,45.30638888557414,-0.0063503299556053605,0.021103634000962445,-0.027453963956567805,0,1,0,1,0,0,0,0,10.147880480673171
1997-07-17,6.82024376547716,7.024334369711262,6.724657194834765,6.954582214355469,2723267,6.927507865983341,6.974834398457853,49.390280037815884,-0.007118159669713187,0.015459275266827319,-0.022577434936540505,0,1,0,1,0,0,0,0,11.765253653782116
1997-07-18,6.954582214355469,6.954582214355469,6.954582214355469,6.954582214355469,0,6.93653264877405,6.973334236672491,49.390280037815884,-0.00763861702783597,0.01083969680789466,-0.01847831383573063,0,1,0,1,0,0,0,0,11.176835769188079
1997-07-21,7.104421295759432,7.4428503967263175,7.104421295759432,7.39634895324707,4486448,7.089804750265057,7.00466866012246,61.13539364368452,0.027281318537955457,0.014128021153906819,0.013153297384048638,1,0,1,0,1,0,1,0,9.117890512792053
1997-07-22,7.7528611987547755,7.838114523939399,7.51776977908947,7.623690128326416,3700970,7.2677665429521765,7.0505221022116435,65.56434947201136,0.07246482255123876,0.025795381433373208,0.04666944111786556,1,0,1,0,1,0,0,0,7.0785936751947025
1997-07-23,7.737359710857617,7.7967780967515585,7.572020483561441,7.608188152313232,2948652,7.381240412739196,7.091830698515466,65.02023627129977,0.10580256894747375,0.04179681893619332,0.06400575001128044,1,0,1,0,1,0,0,0,6.719062450129802
1997-07-24,7.613356248727762,7.670191457604699,7.365347368248299,7.393764972686768,2371978,7.385415266055053,7.1141962003059325,57.86671769004015,0.11361117565298429,0.05615969027955151,0.057451485373432774,1,0,1,0,0,0,0,0,7.479374966753201
1997-07-25,7.34726127888871,7.419597116362815,7.1819220759159235,7.215506553649902,2911865,7.328779028586669,7.121700670924004,52.67796297478955,0.10421427083352874,0.06577060639034696,0.038443664443181785,1,0,1,0,0,0,0,0,8.986249977835469
1997-07-28,7.256842250410442,7.380846408282483,7.210340308249455,7.290426731109619,1921727,7.315994929427653,7.134198897604421,54.52363065514578,0.101640934822667,0.07294467207681096,0.028696262745856044,1,0,1,0,0,0,0,0,10.99083331855698
1997-07-29,7.336928368604702,7.336928368604702,7.104419672497219,7.259425640106201,2208769,7.297138499653836,7.143474952604553,53.59219157087689,0.09599346561932443,0.07755443078531365,0.01843903483401077,1,0,1,0,0,0,0,0,10.660555545704653
1997-07-30,7.3136780176040705,7.437683215034287,7.223258327062599,7.295594692230225,2664719,7.296623897179299,7.154743081465714,54.56736629570849,0.09336014814375826,0.08071557425700257,0.012644573886755689,1,0,1,0,0,0,1,0,10.440370363803103
1997-07-31,7.324010331497238,7.4118468121873855,7.285258462381557,7.360177993774414,1617587,7.317808596044337,7.16996048237747,56.3318746685066,0.09538501864199578,0.0836494631340012,0.011735555507994572,1,0,1,0,0,0,0,0,10.626913575868736
1997-08-01,7.311093671530582,7.517767946571907,7.305926789123952,7.3343443870544425,1998410,7.323320526381039,7.182137067909099,55.404930222036164,0.09382364634652074,0.08568429977650512,0.008139346570015624,1,0,1,0,0,0,0,0,11.084609050579155
1997-08-04,7.2981767654418945,7.3756789807913,7.274926049775875,7.2981767654418945,1225366,7.314939272734658,7.190732601059676,54.063635128527075,0.08864596722460316,0.08627663326612472,0.0023693339584784368,1,0,1,0,0,0,0,0,11.723072700386103
1997-08-05,7.336928378314079,7.414431106915145,7.3110939652430655,7.386013507843018,2463686,7.338630684437445,7.205197853413998,56.79897282315136,0.09058609018701258,0.0871385246503023,0.003447565536710287,1,0,1,0,0,0,1,0,12.48204846692407
1997-08-06,7.414430527094058,7.646939205326659,7.362762215604558,7.5849366188049325,762162,7.420732662559941,7.233326650850365,62.277331225931555,0.10694231970509804,0.09109928366126144,0.015843036043836606,1,0,1,0,1,0,0,0,13.321365644616046
1997-08-07,7.388597059430626,7.5436025243024005,7.28525991264544,7.352429389953612,1533651,7.397964905024498,7.242149075969124,53.7048630360797,0.09999072833990219,0.09287757259698959,0.0071131557429126024,1,0,1,0,0,0,0,0,12.880910429744029
1997-08-08,7.311094219518213,7.362763047457252,7.2077575848641295,7.241342067718506,803612,7.345757292589167,7.24208929758019,50.15277608956122,0.08454316263798933,0.09121069060518953,-0.006667527967200201,0,1,1,0,0,0,0,0,12.920606953162684
1997-08-11,7.246507116082184,7.246507116082184,7.0785847324869735,7.197422504425049,462686,7.296312363201127,7.238780646235365,48.77910733141274,0.06797335924541148,0.08656322433323392,-0.01858986508782244,0,1,1,0,0,0,0,0,13.280404635441789
1997-08-12,7.259424786930532,7.336927506320403,7.181922067540664,7.243924140930176,2109288,7.278849622444144,7.239161645842388,50.330326823536964,0.05792622663060509,0.08083582479270815,-0.022909598162103056,0,1,1,0,0,0,1,0,13.853603090294527
1997-08-13,7.1354216714438845,7.233591422410924,7.1354216714438845,7.179339408874513,571492,7.245679551254267,7.234730369029952,48.14929332355335,0.044242355197121164,0.07351713087359076,-0.02927477567646959,0,1,1,0,0,0,0,0,12.902402060196351
1997-08-14,7.083750601985343,7.20775523805169,7.032082301481266,7.050166130065918,674599,7.18050841085815,7.221058943921505,44.03878597832281,0.022712765819237646,0.06335625786272013,-0.040643492043482485,0,1,0,1,0,0,0,0,12.601601373464234
1997-08-15,7.050166130065918,7.050166130065918,7.050166130065918,7.050166130065918,0,7.137060983927405,7.208400216969239,44.03878597832281,0.0055860189753778045,0.05180221008525167,-0.046216191109873864,0,1,0,1,0,0,0,0,11.067734248976157
1997-08-18,7.026916874292534,7.026916874292534,6.923579230679372,6.964914798736572,511907,7.079678922197128,7.190364260063115,41.33763423387896,-0.01469670676588919,0.0385024267150235,-0.05319913348091269,0,1,0,1,0,0,0,0,10.378489499317437
1997-08-19,6.941663519004281,6.9752479976083634,6.820242554631992,6.846076965332031,1067856,7.001811603242096,7.164861497490442,37.85230202435536,-0.03990018849555366,0.022821903672908067,-0.06272209216846172,0,1,0,1,0,1,0,1,10.252326332878292
1997-08-20,6.866745129453245,7.016583704158129,6.833160137128723,6.998499870300293,660610,7.0007076922614955,7.1525384139948756,44.33506924141925,-0.04703271095300021,0.00885098074772641,-0.05588369170072662,0,1,0,1,0,0,0,0,8.501550888585529
1997-08-21,7.026917527502477,7.065668381541723,6.913246619573286,6.941664218902588,1433135,6.981026534475194,7.136918103247298,42.55262076689259,-0.0566187823806974,-0.0042429718779583535,-0.05237581050273904,0,1,0,1,0,0,0,1,5.667700592390353
1997-08-22,6.94941333212837,6.975247741881267,6.825409186538295,6.835742950439452,3165228,6.932598673129946,7.114608832668939,39.375439303080434,-0.07193356879112933,-0.01778109126059255,-0.054152477530536786,0,1,0,1,0,1,0,1,3.7784670615935685
1997-08-25,6.820243779488535,6.9442479518949325,6.567068551607805,6.926164627075195,1254381,6.930453991111695,7.100650002624958,43.269530775113985,-0.07589945210139604,-0.02940476342875325,-0.04649468867264279,0,1,0,1,0,0,0,0,2.518978041062379
1997-08-26,6.949414481584525,7.001083309636513,6.82541031548375,6.931331157684326,1634167,6.930746379969238,7.088107865962689,43.49287354681706,-0.07772952972208547,-0.039069716687419695,-0.03865981303466577,0,1,0,1,0,0,1,0,1.679318694041586
1997-08-27,7.0114155820175466,7.078585049071642,6.9649146645116415,6.9881653785705575,884958,6.949886046169678,7.080704718748457,46.01088289827749,-0.07374376061093724,-0.046004525472123206,-0.02773923513881403,0,1,0,1,0,0,0,0,1.4528791293610575
1997-08-28,6.923579056833285,6.9726646916230015,6.820242437038702,6.918412685394287,1702042,6.9393949259112135,7.068683086648148,43.45172606354416,-0.07534493970189438,-0.05187260831807744,-0.023472331383816936,0,1,0,1,0,0,0,1,1.6352527529073715
1997-08-29,6.719488267296318,6.820241690340653,6.435311317443848,6.435311317443848,3278180,6.771367056422091,7.021766659299681,30.711039709082172,-0.11427879381533579,-0.06435384541752912,-0.04992494839780667,0,1,0,1,0,1,0,1,2.0901685019382477
1997-09-01,6.520567747501626,6.520567747501626,6.176972260982055,6.228640079498291,3602008,6.590458064114157,6.963016542277356,27.056120561813934,-0.15996679771394096,-0.08347643587681149,-0.07649036183712947,0,1,0,1,0,1,0,1,2.726779001292165
1997-09-02,6.102049959467895,6.324224867985167,6.032297817211245,6.1769700050354,1160601,6.452628711087904,6.9047908728520255,26.21609034292402,-0.19806108821599722,-0.10639336634464863,-0.09166772187134858,0,1,0,1,0,1,0,0,3.484519334194777
1997-09-03,6.3293929644132945,6.510232850930022,6.200221398067622,6.350059986114503,3653821,6.41843913609677,6.863699696056653,33.64800779798473,-0.21184218811624422,-0.12748313069896774,-0.08435905741727648,0,1,0,1,0,1,1,0,2.3230128894631847
1997-09-04,6.303557014338312,6.443062312876212,6.251888706746586,6.414644718170166,657501,6.4171743301212345,6.830436364361358,36.22910488999398,-0.21507313177021636,-0.14500113091321748,-0.07007200085699888,0,1,0,1,0,1,0,0,1.8820085929754564
1997-09-05,6.458564013255856,6.5076496577534195,6.368144325399981,6.41981315612793,763198,6.418053938790133,6.80001983041814,36.44218037871424,-0.2147412249751861,-0.1589491497256112,-0.05579207524957491,0,1,0,1,0,1,0,0,1.9213390619836375
1997-09-08,6.334558057719681,6.430144601743228,6.306140464124132,6.412060260772705,475121,6.4160560461176575,6.771282084518478,36.246536263201435,-0.21265245517863907,-0.16968981081621676,-0.04296264436242231,0,1,0,1,0,1,0,0,2.2808927079890915
1997-09-09,6.432728827130028,6.458562726735972,6.303557286652634,6.347475528717041,821747,6.393195873650785,6.739889006310963,34.5810127512878,-0.21374462322078625,-0.17850077329713065,-0.03524384992365559,0,1,0,1,0,1,0,0,2.8539284719927274
1997-09-10,6.306143264907447,6.3681453612543395,6.2648087042135545,6.334560871124268,494291,6.373650872808613,6.709864700000837,34.24218154702258,-0.21319470336695368,-0.18543955931109526,-0.02775514405585841,0,1,0,1,0,1,0,0,3.5692856479951516
1997-09-11,6.365559652555027,6.419811656843335,6.319057715759947,6.329391479492188,352843,6.358897741703139,6.681681498481678,34.09816317455331,-0.21074665833113215,-0.19050097911510264,-0.020245679216029516,0,1,0,1,0,1,0,0,2.379523765330101
1997-09-12,6.3035572878509605,6.319057933984626,6.205387550228259,6.241555213928223,487556,6.319783565778167,6.649079551477718,31.661439720218667,-0.21343388459214552,-0.1950875602105112,-0.018346324381634305,0,1,0,1,0,1,0,0,1.586349176886734
1997-09-15,6.300975505547438,6.300975505547438,6.187304585861289,6.200221538543701,365278,6.2799295567000115,6.615830809778902,30.554890257244065,-0.21640423956131016,-0.199350896080671,-0.017053343480639166,0,1,0,1,0,1,0,0,1.0575661179244893
1997-09-16,6.251890183337253,6.264807646244996,6.096884713340497,6.125302314758301,789105,6.228387142719441,6.579495365703301,28.60354565472688,-0.22224175786406253,-0.20392906843734931,-0.018312689426713213,0,1,0,1,0,1,0,1,0.7050440786163262
1997-09-17,6.107217129342449,6.133051540994847,6.045215051988644,6.081383228302003,192224,6.179385837913628,6.542598170340241,27.49500467286842,-0.22778615935288649,-0.20870048662045676,-0.019085672732429726,0,1,0,1,0,1,0,0,0.4700293857442175
1997-09-18,5.941878318786621,6.0271311097746825,5.890209496419366,5.941878318786621,766825,6.100216664871293,6.4981004035584915,24.276600183664318,-0.24066280675586516,-0.21509295064753844,-0.02556985610832671,0,1,0,1,0,1,0,1,0.3133529238294783
1997-09-19,5.9883790267846395,5.9883790267846395,5.792038546669383,5.874708652496338,525897,6.025047327412975,6.451923236813147,22.887439693639966,-0.2533670160576422,-0.2227477637295592,-0.03061925232808302,0,1,0,1,0,1,0,0,0.20890194921965222
1997-09-22,5.8643758199035805,5.885043351439638,5.792039970139389,5.846292495727539,308802,5.965462383517829,6.407061700436436,22.305923780669197,-0.26269989891600254,-0.23073819076684787,-0.031961708149154666,0,1,0,1,0,1,0,0,0.1392679661464348
1997-09-23,5.786871872912553,5.859207190502977,5.7791212955908255,5.823039531707764,527451,5.91798809958114,6.363800799049127,21.817422732363852,-0.26887319288448897,-0.23836519119037608,-0.030508001694112885,0,1,0,1,0,1,0,1,0.09284531076428987
1997-09-24,5.941879416897174,6.0917180082297975,5.941879416897174,5.967713832855225,481338,5.934563344005835,6.334461023775504,31.821770137403266,-0.2591047673507765,-0.24251310642245616,-0.016591660928320318,0,1,0,1,0,1,0,0,0.06189687384285991
1997-09-25,5.9547942674422645,6.238971210826176,5.931543556593872,6.1898860931396475,1113451,6.019670927050439,6.32375176965433,43.72981015843803,-0.23077553835038334,-0.2401655928080416,0.009390054457658253,1,0,0,1,0,0,1,0,0.041264582561906606
1997-09-26,6.303557795213015,6.497314610949157,6.269973314526213,6.417228698730469,2215504,6.1521901842771145,6.330675986622933,52.81219716587825,-0.18781476033029065,-0.2296954263124914,0.04188066598220075,1,0,0,1,0,0,1,0,0.6941763883746045
1997-09-29,6.484396380695867,6.582566617462492,6.4456450251945006,6.5489821434021,913455,6.284454170652109,6.34684681305102,57.13070573789955,-0.14150544566461498,-0.21205743018291612,0.07055198451830114,1,0,0,1,0,0,0,0,1.7961175922497363
1997-09-30,6.502483033589628,6.665239103725617,6.393979497444388,6.577402591705322,2057476,6.382103644336513,6.363925018877264,58.02312264046358,-0.10134346313410347,-0.1899146367731536,0.08857117363905012,1,0,1,0,0,0,1,0,3.197411728166491
1997-10-01,6.484398067423812,6.484398067423812,6.200221046085478,6.298391819000244,640921,6.354199702557757,6.359070707775262,47.55650983074549,-0.09097988076178076,-0.17012768557087904,0.07914780480909828,1,0,0,1,0,0,0,0,5.131607818777661
1997-10-02,6.298391819000244,6.298391819000244,6.298391819000244,6.298391819000244,0,6.335597074705253,6.354575975273409,47.55650983074548,-0.08182345718504092,-0.1524668398937114,0.07064338270867049,1,0,0,1,0,0,0,0,7.4210718791851065
1997-10-09,6.3526441867936185,6.432730108503906,6.3242260745872345,6.41981315612793,515016,6.363669101846145,6.35940835904041,51.93271855312075,-0.06403112740749428,-0.13477969739646797,0.07074856998897369,1,0,1,0,0,0,0,0,9.280714586123404
