Date,Open,High,Low,Close,Volume,,,,
30-11-07,752.6519228,762.7484789,741.6375209,757.9296875,3490299,,,,
03-12-07,760.7292853,772.6615342,758.159226,767.1543579,2043121,,,,
04-12-07,785.6951901,785.6951901,765.3001959,777.3334351,1795981,,,,
05-12-07,780.1880582,798.6647234,776.5899854,793.0932617,2634417,,,,
06-12-07,809.1743722,809.1743722,782.0972615,789.8532715,2142549,,,,
07-12-07,798.5452089,798.5452089,775.5985136,782.9047241,2477560,,,,
10-12-07,785.6952813,797.5725223,772.8451357,776.5349731,2263189,,,,
11-12-07,789.1096121,792.1202409,780.5826315,787.6777344,1620747,,,,
12-12-07,781.1058327,791.2023885,771.9730552,787.0628052,2395795,,,,
13-12-07,791.2024627,795.6082137,775.5987298,778.2054443,1910173,,,,
14-12-07,779.2702126,783.8595935,762.7577587,766.2731934,3171051,,,,
17-12-07,762.7485098,779.4537178,743.4732931,748.6317139,3565822,,,,
18-12-07,757.7920544,757.7920544,721.6464017,727.585022,5572408,,,,
19-12-07,736.6809936,743.363056,725.4003747,732.449646,2736477,,,,
20-12-07,739.434566,741.4538871,726.0337357,732.1558838,2261835,,,,
24-12-07,743.4733242,752.6519848,739.085926,750.9447632,2264827,,,,
26-12-07,755.4055491,777.0672445,752.1012235,769.9262085,2478028,,,,
27-12-07,777.4344467,779.490474,760.0316768,763.1707764,2852730,,,,
28-12-07,767.3012193,769.9997489,752.8815487,762.8862915,1691086,,,,
31-12-07,764.5842103,774.6807662,762.3078982,765.0247803,935397,,,,
01-01-08,767.8885094,769.1735137,757.2779723,761.1422119,927621,,,,
02-01-08,761.1422473,766.3098443,749.0722521,759.6920166,1753294,,,,
03-01-08,759.6920874,759.6920874,741.6375887,744.3636475,3060486,,,,
04-01-08,748.6133048,785.6951518,746.4104043,779.9768677,4535194,,,,
07-01-08,773.0288091,792.2673242,769.1737448,786.2369385,3975547,,,,
08-01-08,791.2025503,803.1348506,782.9417348,796.2508545,4898331,,,,
09-01-08,794.8739302,809.559817,787.7145409,797.2144775,2577096,,,,
10-01-08,798.7748001,805.8515504,768.2556717,773.0744629,2562057,,,,
11-01-08,776.5165497,782.0237761,760.9586995,766.7687988,2624517,,,,
14-01-08,769.173593,775.5527831,762.5833447,765.3552856,2186383,,,,
15-01-08,771.009342,784.7773831,743.4182516,745.6486816,3104761,,,,
16-01-08,748.025867,748.025867,720.5265435,730.1365967,3096144,,,,
17-01-08,737.9661238,760.5457185,731.5410511,749.3660889,2916085,,,,
18-01-08,741.8395615,746.2269599,716.8551836,723.1242065,3451594,,,,
21-01-08,721.4444793,723.1241716,637.0005886,678.5892334,7394872,,,,
22-01-08,660.8651493,688.3644746,542.8732009,672.7607422,6955380,,,,
23-01-08,688.4012546,713.1837004,670.2274611,688.6398926,6757560,,,,
24-01-08,700.4253063,705.840718,640.855627,647.8773193,5467707,,,,
25-01-08,653.5497977,716.8551486,653.5497977,714.5880127,2927466,,,,
28-01-08,704.9228943,708.7779582,667.4738814,705.3634644,3052629,,,,
29-01-08,706.7586773,725.1160515,685.7670589,692.843811,2663838,,,,
30-01-08,693.9085684,703.0872307,677.4052887,680.590271,2632689,,,,
31-01-08,686.5654211,689.1354802,660.8743093,669.4655762,5582560,,,,
01-02-08,673.7153315,686.2534272,659.9473404,683.2427979,3262491,,,,
04-02-08,692.6233159,702.1691334,686.5653525,699.7826538,2160355,,,,
05-02-08,694.8263269,711.5315367,690.2369963,707.9151611,1977237,,,,
06-02-08,697.5798928,698.4977387,679.2225219,694.4683228,1688188,,,,
07-02-08,697.5431877,697.5431877,661.7829975,667.1525269,2389819,,,,
08-02-08,670.0437433,673.7152272,636.2662226,647.6936646,3807013,,,,
11-02-08,660.6448397,660.6448397,602.1215805,608.9963989,5826528,,,,
12-02-08,615.8895722,618.4596312,587.619225,599.7901611,4791042,,,,
13-02-08,605.7930259,618.4596414,587.6192347,601.6534424,2714701,,,,
14-02-08,617.5418949,653.5223277,611.8511384,642.7557373,5615833,,,,
15-02-08,627.8218828,652.4207463,624.1503986,649.5111084,3126442,,,,
18-02-08,651.6864834,660.571447,625.9861443,644.12323,1407420,,,,
19-02-08,656.2758989,656.2758989,646.1793412,652.4483643,1909327,,,,
20-02-08,647.0971235,649.850762,629.7861187,635.6421509,1982983,,,,
21-02-08,646.179394,651.6866215,624.1505344,633.6412964,1995799,,,,
22-02-08,621.7638701,640.4883458,621.7638701,629.3913574,1790865,,,,
25-02-08,632.7049938,645.0502832,624.1504321,639.5889893,2013268,,,,
26-02-08,641.5898873,648.9511578,638.1019825,647.2531128,1857334,,,,
27-02-08,651.6866061,676.8269854,651.6866061,668.4835815,3538660,,,,
28-02-08,669.1258794,670.0437251,657.1935823,668.4925537,2925544,,,,
29-02-08,671.8797079,678.8555196,638.8364428,646.4088745,3430444,,,,
03-03-08,632.962001,635.1281456,602.1308186,613.6224976,2442339,,,,
04-03-08,614.9718334,614.9718334,587.435748,591.4101563,4068094,,,,
05-03-08,593.8607635,600.6529435,583.0298904,587.6375732,2956711,,,,
07-03-08,584.4985699,584.4985699,537.8708453,548.1326294,8293234,,,,
10-03-08,534.2911289,541.5422828,479.1272499,500.8256531,15562755,,,,
11-03-08,498.4024359,541.5422487,486.4701881,535.4751587,6518151,,,,
12-03-08,550.7209642,583.2134833,536.23701,540.1838379,4976235,,,,
13-03-08,540.6243408,540.6243408,505.0293821,515.5756836,4567081,,,,
14-03-08,523.1848199,539.1557591,509.6004108,533.7127686,3820662,,,,
17-03-08,532.3636114,532.3636114,479.1272402,497.1082764,4349106,,,,
18-03-08,499.3203273,515.2912176,492.9686668,507.6362,4767466,,,,
19-03-08,526.6729058,535.1173012,517.8614023,521.5328369,4963711,,,,
24-03-08,528.6922668,546.3520313,523.1850388,539.1651611,4898308,,,,
25-03-08,547.2514768,564.4890209,545.3147432,561.1571655,3700593,,,,
26-03-08,565.4069454,568.6929187,556.2282334,560.9552612,2675767,,,,
27-03-08,559.8904644,559.8904644,539.7065276,543.3688354,4246033,,,,
28-03-08,548.8851856,583.8375937,541.6156796,578.3946533,3662491,,,,
31-03-08,575.5035912,575.5035912,548.3438365,557.3206177,3800637,,,,
01-04-08,562.1025924,566.8755022,521.532783,531.8955078,5699470,,,,
02-04-08,543.3229211,563.5435624,523.1848677,526.7645874,4846815,,,,
03-04-08,523.2032388,534.1993386,514.9240717,522.367981,5629261,,,,
04-04-08,526.856447,526.856447,486.947542,493.0789185,9055759,,,,
07-04-08,495.6488141,504.6439446,477.291445,499.1367188,6785235,,,,
08-04-08,495.6488439,497.8517445,471.793424,474.3818359,11021989,,,,
09-04-08,475.455871,487.2045934,468.2965303,484.0379639,6152593,,,,
10-04-08,482.7988291,503.359055,481.0456746,493.4460754,5588343,,,,
11-04-08,495.281758,515.8420318,492.8953283,509.7932434,5390869,,,,
15-04-08,506.663273,519.8713998,497.4846126,515.2178345,4111344,,,,
16-04-08,518.59541,528.5083843,510.7935208,514.6118774,3627261,,,,
17-04-08,520.4312848,525.0206148,505.0202583,509.1506653,3113635,,,,
21-04-08,514.0061972,526.8563408,513.088301,523.1665039,4302337,,,,
22-04-08,518.7791339,537.8707711,516.7598126,536.4481201,3503997,,,,
23-04-08,541.5332668,548.9588257,525.4246734,533.1715088,4448808,,,,
24-04-08,536.2184255,545.2135537,534.2266846,539.1281128,4132624,,,,
25-04-08,541.5331277,548.8852732,533.2814892,547.3891602,4517586,,,,
28-04-08,550.7209608,552.7402317,536.9529204,541.2669067,2421166,,,,
29-04-08,541.5422685,558.0638974,539.7065264,552.3272095,4012803,,,,
30-04-08,541.5423557,559.8813768,541.5423557,551.317688,3494344,,,,
02-05-08,560.1474882,578.257046,556.4117686,575.5126343,3894709,,,,
05-05-08,569.473113,600.1024187,569.473113,575.2832642,4846756,,,,
06-05-08,577.1279855,579.1472562,560.0831502,562.2952271,4209502,,,,
07-05-08,551.7398525,563.5619842,540.9916165,549.3625488,4258426,,,,
08-05-08,546.1316875,546.1316875,527.0400467,530.6656494,3987630,,,,
09-05-08,527.7742547,541.3586653,516.7781552,520.642395,3403606,,,,
12-05-08,522.2671294,526.7830487,506.2594797,521.8173828,3924783,,,,
13-05-08,527.0399409,537.8157051,510.3347334,516.7689819,3985650,,,,
14-05-08,513.7859459,523.1848911,510.3347467,519.1738281,3275055,,,,
15-05-08,523.1849527,548.5181365,523.1849527,545.048584,4916088,,,,
16-05-08,549.8764823,557.8802546,546.1774691,550.4914551,4036837,,,,
20-05-08,547.0494484,549.8856746,537.8707385,545.7736206,2506500,,,,
21-05-08,540.8081158,556.2190959,538.2380561,549.3809814,2743987,,,,
22-05-08,545.2136374,545.2136374,532.574604,535.7320557,3406383,,,,
23-05-08,537.1365228,542.4509936,518.5955723,522.0651245,3577693,,,,
26-05-08,515.1628173,518.5956643,502.0832088,504.4329834,3874698,,,,
27-05-08,505.5620094,521.3493264,500.623872,503.7354431,2776666,,,,
28-05-08,511.803366,511.803366,488.6914371,497.1633606,3200949,,,,
29-05-08,504.4605919,541.1752962,498.4026257,529.1053467,17930880,,,,
30-05-08,541.542271,559.8629363,537.6872579,547.5359497,10305441,,,,
02-06-08,544.2960254,557.9539015,529.610085,536.0076294,5488645,,,,
03-06-08,532.3268656,532.3268656,514.9056945,522.6525269,7815541,,,,
04-06-08,522.4507374,526.8564892,502.1750322,505.9566345,5795293,,,,
05-06-08,504.8274635,510.3255128,486.4701452,498.6686096,8997768,,,,
06-06-08,502.9918784,508.2695934,490.5363702,492.1242981,6461644,,,,
09-06-08,490.1416902,491.4267452,471.4447385,477.181427,6555105,,,,
10-06-08,473.6199501,486.249808,461.2746626,474.6020813,5763667,,,,
11-06-08,477.29156,492.9779332,477.29156,487.0944214,3644068,,,,
12-06-08,484.5976868,499.1367498,471.7842485,496.4565735,4876546,,,,
13-06-08,500.2381871,504.6347615,492.9044455,498.0628662,4271436,,,,
16-06-08,502.8082627,510.3347602,499.7425748,501.7067871,3453840,,,,
17-06-08,502.0739161,526.1220918,499.3203282,521.8081055,7583895,,,,
18-06-08,523.1849732,525.7550327,499.504002,505.0203552,3442770,,,,
19-06-08,499.3295147,500.2014783,478.5764878,480.7793884,4613737,,,,
20-06-08,482.7987468,486.4702313,466.6901578,470.719574,6204069,,,,
23-06-08,469.030694,469.030694,437.0888605,440.0719604,7286571,,,,
24-06-08,440.5767613,448.2868885,417.6300597,422.8710938,7336323,,,,
25-06-08,413.040741,432.2609001,411.2325281,424.6517639,7585236,,,,
26-06-08,431.3980807,435.8956463,428.4609135,432.8024292,6594664,,,,
27-06-08,424.0550715,424.6058092,405.697728,415.9411316,9308686,,,,
30-06-08,413.958604,423.8715564,397.2533955,401.0533752,6847816,,,,
01-07-08,398.6026441,408.8185195,391.0118865,393.2790222,5754132,,,,
02-07-08,391.929764,428.6445061,385.6882457,421.4942932,9164079,,,,
03-07-08,420.3836702,421.3015413,402.4485162,409.7180481,7461571,,,,
04-07-08,413.0407429,439.6589297,405.7712359,437.1715088,7767999,,,,
07-07-08,440.5767864,454.3448283,427.9193965,433.56427,5714095,,,,
08-07-08,427.7266231,449.5718998,414.1421862,440.0444336,6963547,,,,
09-07-08,448.8375993,468.112868,447.9197534,463.1930847,6078793,,,,
10-07-08,461.0728571,472.7022341,451.591272,464.8819885,6471436,,,,
11-07-08,464.4413543,474.5379109,429.5623541,432.1599426,6472449,,,,
14-07-08,424.9730871,449.571955,422.705951,438.1536865,5285893,,,,
15-07-08,431.3981304,435.069615,416.7489482,418.4194641,3498408,,,,
16-07-08,417.1711028,430.4801694,411.5721123,415.5923767,4983943,,,,
17-07-08,438.740991,451.5911854,425.890847,448.4612122,7365388,,,,
18-07-08,453.6104939,471.7842864,443.7434488,467.6630554,7099267,,,,
21-07-08,473.6017102,479.9533716,453.445351,461.1278992,9073584,,,,
22-07-08,457.1075708,475.4465895,447.9197338,472.1330872,7436484,,,,
23-07-08,495.465264,514.3733719,487.2044499,509.0313721,12484084,,,,
24-07-08,514.9240687,516.7047521,486.5619567,498.3473816,7481119,,,,
25-07-08,490.1416872,500.0363126,477.8789849,481.9726868,7321540,,,,
28-07-08,484.6344541,514.006227,477.6861735,499.3478699,11294815,,,,
29-07-08,488.2875147,494.5474106,463.5510055,467.4978333,11531092,,,,
30-07-08,471.9678328,481.844104,465.4142905,475.4740906,12224974,,,,
31-07-08,482.7986609,482.7986609,468.1127761,478.3102722,6207241,,,,
01-08-08,468.112862,495.6488949,466.5065813,493.7947998,7343964,,,,
04-08-08,488.3151054,499.3203826,486.2866579,487.8378296,5368297,,,,
05-08-08,486.2866726,496.9339175,482.7987673,495.3276367,6441970,,,,
06-08-08,500.2381877,517.8612918,500.2381877,506.8835449,11431314,,,,
07-08-08,499.3204133,513.8227226,499.3204133,506.4063416,4520511,,,,
08-08-08,502.6062783,523.1848506,496.7410703,520.6790771,7316703,,,,
11-08-08,528.5084901,532.3635533,523.8273456,530.9959106,6025657,,,,
12-08-08,532.3635317,534.3828528,518.9626513,522.3954468,7966561,,,,
13-08-08,514.1898153,527.6641091,510.3439282,511.7941589,6064308,,,,
14-08-08,514.0063252,514.0063252,486.5712301,488.5170898,6219810,,,,
18-08-08,488.3151112,500.6053929,483.9185364,494.7402344,4197564,,,,
19-08-08,486.7455718,495.4653096,484.8731238,491.0779114,4111249,,,,
20-08-08,498.0190814,503.2435017,496.0437428,501.2404785,3400087,,,,
21-08-08,498.4438195,501.702181,482.9735743,485.1704407,4387842,,,,
22-08-08,481.6443534,484.5980829,474.8322785,480.8966675,6484783,,,,
25-08-08,484.6442762,494.0131672,479.6136469,481.4412842,3773124,,,,
26-08-08,476.4752757,484.5980568,472.967703,483.4165955,3443071,,,,
27-08-08,488.8257616,488.8257616,474.6939572,475.8108215,3246853,,,,
28-08-08,474.4446432,479.7983102,457.0914423,461.6697388,7150158,,,,
29-08-08,467.983295,481.4597432,467.983295,478.8291016,4602775,,,,
01-09-08,477.0291112,477.0291112,466.1371646,473.7246094,3650449,,,,
02-09-08,477.9522285,499.6068808,475.3677275,496.1915894,7498048,,,,
04-09-08,491.9456357,495.120893,484.2289943,493.0625,4437967,,,,
05-09-08,486.4441452,489.0286964,480.3520721,482.9458008,4491162,,,,
08-09-08,505.8282608,533.2980435,498.4438844,505.3666992,8295327,,,,
09-09-08,501.9513184,509.0956584,496.7822665,505.6342773,4540396,,,,
10-09-08,501.2128651,508.7633976,497.5576414,501.4067078,4854190,,,,
11-09-08,496.782255,500.7513384,489.619408,491.927063,5366376,,,,
12-09-08,496.782258,498.4437371,483.490425,487.2102966,6164374,,,,
15-09-08,475.5615136,479.6136509,460.2297436,469.2017212,6903679,,,,
16-09-08,458.014462,468.3525671,452.3838987,466.2111206,6295950,,,,
17-09-08,470.7525266,472.5524289,458.0144838,462.1681824,5365890,,,,
18-09-08,450.4454902,473.5215852,433.8768387,471.3709106,8031150,,,,
19-09-08,489.2133027,498.6375621,477.1583006,488.1333008,6332229,,,,
22-09-08,494.566902,496.6714353,470.7524033,474.5553284,6271978,,,,
23-09-08,470.5124456,479.2352118,464.3926872,467.3371887,5700222,,,,
24-09-08,470.5678184,479.9828498,467.614089,470.8539429,5623965,,,,
25-09-08,472.5986186,477.213828,466.5064936,473.6139221,6397105,,,,
26-09-08,473.5123959,473.5123959,454.1377149,455.7437744,6717181,,,,
29-09-08,461.5220045,461.5220045,429.400106,433.322998,9195588,,,,
30-09-08,433.7753693,456.9068356,359.0641653,451.6270447,12589114,,,,
01-10-08,461.4851054,472.5985806,425.5602295,449.0055542,6017692,,,,
03-10-08,446.3841052,460.7836268,424.6002844,427.9232178,6355941,,,,
06-10-08,413.5236992,420.9080482,394.3243815,400.2134094,5806923,,,,
07-10-08,406.1393481,415.3697907,367.3715094,372.1897888,12960339,,,,
08-10-08,358.1411223,376.9712139,344.8492869,356.8488464,9189108,,,,
10-10-08,332.2958522,343.335451,313.8349659,328.7329102,9614949,,,,
13-10-08,332.3327877,369.2176501,332.3327877,364.0855103,6621021,,,,
14-10-08,376.6019592,398.0165743,367.2976656,371.1006165,7046266,,,,
15-10-08,369.2176695,369.2176695,326.4253198,330.6713257,12120459,,,,
16-10-08,298.3647325,319.3732312,295.3740649,304.0506897,11078617,,,,
17-10-08,310.1428251,317.527175,291.7003939,295.2633362,8917940,,,,
20-10-08,310.1428074,324.9115064,289.0973947,299.6939392,8605305,,,,
21-10-08,304.604468,334.0311222,300.9492193,317.3793945,9397280,,,,
22-10-08,310.1611968,312.7272661,298.3277736,301.1522827,6532517,,,,
23-10-08,291.6819118,313.1519218,285.4051984,307.3736572,8990388,,,,
24-10-08,297.2202182,304.2353652,277.4116841,283.7253113,8120733,,,,
27-10-08,280.6053855,284.297573,251.0679872,267.1289368,6776088,,,,
29-10-08,292.0511157,299.0662615,275.8055522,280.5315247,6724435,,,,
31-10-08,291.6635099,303.1277085,286.9005985,297.9771118,10454559,,,,
03-11-08,306.4506015,335.9880232,306.4506015,331.3358765,9222444,,,,
04-11-08,326.776104,343.0032139,319.0225245,340.8248291,6685272,,,,
05-11-08,354.4489379,354.4489379,317.5271868,319.650177,6177658,,,,
06-11-08,308.2966992,332.1296824,302.7584437,317.2686768,6470298,,,,
07-11-08,317.5271341,327.9575198,309.4043527,321.3485413,5658005,,,,
10-11-08,328.9729306,346.4738592,323.3054288,340.7140503,7730298,,,,
11-11-08,328.6036508,339.5694236,317.1579109,319.0224609,5983944,,,,
12-11-08,321.4039174,324.9114902,299.472397,304.4199219,8129785,,,,
14-11-08,312.7273545,317.5271782,289.0974141,292.4019165,8814633,,,,
17-11-08,297.2202038,297.2202038,278.7962537,291.7557983,8342604,,,,
18-11-08,287.9712489,294.5248582,278.759263,281.8791504,4966760,,,,
19-11-08,286.1436852,291.6819415,267.7197102,270.3226929,6836256,,,,
20-11-08,265.8367137,265.8367137,256.7539711,262.864502,6369531,,,,
21-11-08,258.4522981,287.989692,258.4522981,279.5715332,7797249,,,,
24-11-08,286.032918,291.6819636,275.1963883,280.1254578,7567724,,,,
25-11-08,286.1436685,289.4666271,269.898079,272.0395508,5227465,,,,
26-11-08,276.9132011,279.4607889,266.2058938,277.3377991,6253350,,,,
27-11-08,277.3377991,277.3377991,277.3377991,277.3377991,0,,,,
28-11-08,273.2210665,278.7039539,261.0368922,268.5135498,7458997,,,,
01-12-08,280.6053721,282.2668513,258.4523244,259.5415039,6645123,,,,
02-12-08,253.9478858,256.606263,247.375819,250.9941559,9534611,,,,
03-12-08,262.0891239,262.0891239,250.1449348,255.1109161,7124307,,,,
04-12-08,257.344685,281.6761445,254.8155532,276.2486267,9660690,,,,
05-12-08,274.6978758,281.3437924,266.8704725,269.1965332,6060249,,,,
08-12-08,271.5964943,287.1405654,269.8796457,272.9072266,7404378,,,,
10-12-08,275.436347,289.7250798,273.9594821,287.9159241,8402935,,,,
11-12-08,291.6819659,292.7157765,280.2362236,288.7282104,7188286,,,,
12-12-08,282.4514609,296.8509556,274.3286794,290.9988403,9927839,,,,
15-12-08,297.2017555,307.0783251,294.1187801,303.5892334,9881986,,,,
16-12-08,306.4505645,311.6196159,295.7432584,299.2692871,7739367,,,,
17-12-08,301.1154545,306.0814363,287.2882577,289.8358459,6449548,,,,
18-12-08,288.0081589,300.543103,280.6053538,299.3985291,7368603,,,,
19-12-08,291.6819575,306.2660439,291.6819575,302.5000305,5566329,,,,
22-12-08,303.201563,308.6659689,298.327888,300.9124146,4334175,,,,
23-12-08,297.2201853,297.6447834,283.1899183,285.9959717,6719357,,,,
24-12-08,280.6053631,286.1436439,277.3562556,282.6176147,5200854,,,,
26-12-08,284.2606091,290.2050314,273.2210112,274.9194031,3310787,,,,
29-12-08,273.9595659,277.6517547,266.2982919,274.0334167,4496487,,,,
30-12-08,274.2548385,286.8082401,274.2548385,284.9990845,4614916,,,,
31-12-08,287.9897641,292.9742025,281.0484682,285.6821594,4132491,,,,
02-01-09,301.1154884,309.6628699,301.0416376,304.7338257,5061543,,,,
05-01-09,313.0964908,318.2470859,307.2628578,316.5302124,5645972,,,,
06-01-09,311.9888993,321.1824305,307.8536825,313.908844,7650951,,,,
07-01-09,317.5271398,318.1548086,280.4946052,286.0144043,8478630,,,,
09-01-09,283.4483684,283.4483684,240.8037261,266.1505127,14629203,,,,
12-01-09,258.4523486,269.5288861,251.0679986,254.1324921,10397673,,,,
13-01-09,252.9140509,263.9167104,251.0679574,258.3969116,3816596,,,,
14-01-09,262.1444432,265.6151027,257.603086,261.8490906,4125746,,,,
15-01-09,254.7601035,265.8181822,247.3757553,260.9998779,5900134,,,,
16-01-09,262.513732,269.4919401,258.581561,264.7844238,5162105,,,,
19-01-09,266.5751166,271.9287833,263.9905904,268.6611938,4500114,,,,
20-01-09,261.0553383,265.0982732,259.2646389,261.6645508,4352742,,,,
21-01-09,256.6061985,260.2983853,251.1602508,252.9694061,4640548,,,,
22-01-09,257.3447034,259.9292299,240.3976179,245.4005127,7262968,,,,
23-01-09,243.6836561,246.7296933,235.1916446,236.6869659,6345996,,,,
27-01-09,236.3361734,243.6836094,223.5797022,235.4685211,8124363,,,,
28-01-09,238.1453371,250.2556837,236.0038909,248.0034485,10260022,,,,
29-01-09,251.5664431,256.4954866,240.7298893,244.0713043,8641829,,,,
30-01-09,241.394452,256.6062032,238.6622246,254.852417,13529535,,,,
02-02-09,250.6987532,257.7138991,241.837539,243.8867035,7096974,,,,
03-02-09,247.3757812,250.6987396,238.6991819,242.7974854,7514228,,,,
04-02-09,245.5850652,249.1849449,240.0652665,241.9482727,7324445,,,,
05-02-09,243.3143823,245.0497123,233.3455077,235.0438995,6124889,,,,
06-02-09,236.299269,239.91758,234.4900882,235.8931274,5069990,,,,
09-02-09,239.9915089,250.3296161,236.0224242,249.0004272,7300433,,,,
10-02-09,247.375816,260.1138332,247.375816,257.9169922,8320095,,,,
11-02-09,251.4741636,257.5108691,248.7973298,254.5571136,6146941,,,,
12-02-09,251.0680147,255.7939878,249.7388261,251.97258,4093355,,,,
13-02-09,254.0216849,262.3106239,252.9140491,259.2645874,5804655,,,,
16-02-09,258.4338725,262.1444909,244.0712901,246.1943054,6058410,,,,
17-02-09,242.9267069,245.4743202,240.3606627,243.092865,5156642,,,,
18-02-09,241.8375895,244.9759342,238.5884811,240.7114716,4687839,,,,
19-02-09,243.3143977,244.6804989,235.5977577,236.4284973,5990494,,,,
20-02-09,234.4531964,234.8224,227.1057595,229.4503021,5595815,,,,
24-02-09,227.0688229,232.9763071,223.4504866,230.5763702,5589929,,,,
25-02-09,239.2529854,239.2529854,225.0196497,225.9242401,6715505,,,,
26-02-09,228.5456926,232.0532654,223.8012387,225.1858215,9112797,,,,
27-02-09,232.6071385,232.6071385,220.9398688,226.6073456,8016619,,,,
02-03-09,219.7029674,224.4843348,214.6446783,215.6969452,5660480,,,,
03-03-09,215.6230843,218.7614538,210.4540445,211.1924896,6417834,,,,
04-03-09,212.3001085,216.3245736,211.5801325,214.3123474,5352426,,,,
05-03-09,215.9922683,216.7307006,208.7925218,209.9924774,5519619,,,,
06-03-09,209.7156257,216.6569088,205.2850181,214.4600677,6585619,,,,
09-03-09,211.5617185,215.8077117,205.3219298,207.5187836,4426002,,,,
12-03-09,214.1462205,215.4015581,210.4540455,212.7062683,4060228,,,,
13-03-09,218.5768186,228.5456937,214.8846314,227.1426544,7093777,,,,
16-03-09,228.5087345,233.5300837,224.5765645,231.4624634,4788839,,,,
17-03-09,227.8072662,232.2378605,225.2227401,228.0287933,4717336,,,,
18-03-09,229.7640715,238.5145199,228.9148503,234.7300262,7764986,,,,
19-03-09,236.2808191,239.6222596,223.782811,225.001236,7903244,,,,
20-03-09,223.376689,225.9243027,214.2200952,216.0292511,10652949,,,,
23-03-09,218.2076323,225.4073937,217.2107598,223.2843781,7009710,,,,
24-03-09,226.5149865,232.2378564,222.6566665,224.4289093,7690711,,,,
25-03-09,226.3303907,232.0532604,222.7120544,230.2440796,7555725,,,,
26-03-09,232.2378651,247.3757927,232.2378651,244.4774323,13953386,,,,
27-03-09,247.2650102,255.6462566,244.7912479,251.2156372,6607489,,,,
30-03-09,245.5297368,249.5542155,238.4592207,240.6006927,6225813,,,,
31-03-09,241.4683104,254.7601444,241.0991068,247.8927002,7538161,,,,
01-04-09,250.6987482,252.8771327,244.1635949,248.2803802,5407339,,,,
02-04-09,252.9140558,271.5964424,252.9140558,265.0059204,11436900,,,,
06-04-09,271.3749313,286.8820877,267.9042966,284.4083252,11551000,,,,
08-04-09,276.1747915,299.8047051,273.3502564,297.940155,13743522,,,,
09-04-09,310.0689093,314.5733539,297.3493513,307.3551636,10567176,,,,
13-04-09,311.0474016,317.5271866,289.9466178,305.12146,20620055,,,,
15-04-09,302.758486,330.8190219,296.1125682,324.2654114,11543917,,,,
16-04-09,332.2958677,332.6650966,301.5031054,307.2075195,14644273,,,,
17-04-09,311.9888666,333.0342787,307.3736578,320.9424133,14387769,,,,
20-04-09,328.806774,331.9266621,319.410197,326.4807129,6806526,,,,
21-04-09,317.5271684,324.1361477,312.7642576,315.0534058,5741370,,,,
22-04-09,319.8347522,322.6961999,303.2384163,305.1029663,5426167,,,,
23-04-09,307.3367441,322.9915514,300.9123544,318.819397,6322752,,,,
24-04-09,324.9114965,330.4497521,317.6379108,327.3298645,5528738,,,,
27-04-09,321.6439128,337.8341074,320.5547333,335.1203613,8708303,,,,
28-04-09,333.4035281,341.3416959,320.5732042,322.3823853,9193182,,,,
29-04-09,316.6226122,328.2345125,314.5734474,324.6715698,7548455,,,,
30-04-09,324.6715698,324.6715698,324.6715698,324.6715698,0,,,,
04-05-09,332.295867,354.30124,330.4497732,351.809021,8165099,,,,
05-05-09,354.37512,366.5223815,352.6028769,362.3686829,7809315,,,,
06-05-09,365.5254544,370.325278,354.818146,358.4918518,7292531,,,,
07-05-09,359.9871608,368.8483746,358.8794996,364.6392822,4476109,,,,
08-05-09,364.0484972,372.9097097,354.4857653,366.0422668,7600187,,,,
11-05-09,367.7407546,375.0143409,351.8643936,355.8519592,5489914,,,,
12-05-09,358.1411248,364.3809008,345.2184929,362.7194214,6959877,,,,
13-05-09,365.5254278,369.2176151,354.8181201,360.4855957,6420624,,,,
14-05-09,350.7567091,355.9257609,334.788043,349.4275208,5205771,,,,
15-05-09,364.4178175,368.1100053,352.6028722,365.15625,5925168,,,,
18-05-09,421.0558229,474.4446675,406.1394205,454.7469482,68467,,,,
19-05-09,479.9828583,545.3343882,468.1678898,495.9146118,23310641,,,,
20-05-09,494.7515943,531.3041383,491.0963703,502.6159363,14970723,,,,
21-05-09,498.4437439,502.1359311,450.7408158,457.2021179,8622207,,,,
22-05-09,454.1191172,483.4165245,450.4638434,480.2596741,8190389,,,,
25-05-09,487.3672228,492.5362746,476.3275744,481.8104858,4805129,,,,
26-05-09,485.5212057,488.40111,459.7682754,462.5558472,4124776,,,,
27-05-09,471.4909139,486.1119629,470.7525068,484.4873962,4623885,,,,
28-05-09,487.367312,507.6742432,472.70935,496.8561707,11480843,,,,
29-05-09,504.3512094,523.5505524,500.2898441,517.7169189,7212413,,,,
01-06-09,522.4614073,529.347308,508.7818878,517.1446533,6410166,,,,
02-06-09,521.3352422,527.242752,510.0187475,521.7967529,7677495,,,,
03-06-09,524.2890412,530.1965518,511.5510492,518.8800049,6108336,,,,
04-06-09,513.2124364,541.2360545,505.8281129,537.3592529,6116033,,,,
05-06-09,544.5959979,572.2873542,540.0361578,562.1707764,8260922,,,,
08-06-09,563.0567974,580.6684859,537.2669587,546.5527954,10661949,,,,
09-06-09,542.7498051,585.9113476,542.7498051,580.7053833,8605282,,,,
10-06-09,591.1727066,620.2116784,591.1727066,601.3631592,10878432,,,,
11-06-09,605.5538345,610.6859234,585.6160829,601.4555054,9711380,,,,
