Date,Open,High,Low,Close,Volume,5EMA,26EMA,rsi,macd,macdSignal,macdHist,macd_crossover,macd_crossunder,ema_crossover,ema_crossunder,rsi_buy,rsi_sell,volume_buy,volume_sell,totalScore
1999-10-11,45.26639228663969,46.977119769578074,44.158492583403394,44.42080307006836,15590016,43.261553202754556,38.28430829595752,73.55139920497106,2.9811453938520174,2.6991130906017107,0.2820323032503067,0,0,0,0,1,0,0,0,6
1999-10-12,44.61467419322073,44.80475497188935,42.96721639974352,43.44893646240234,18227712,43.32401428930382,38.66687334532381,68.5846914391522,2.934500771038472,2.7461906266890628,0.1883101443494093,0,0,0,0,1,0,0,0,8
1999-10-13,41.551671146084,44.533224859219544,41.551671146084,43.19234085083008,14667520,43.28012314314591,39.002093160546494,67.2926613711343,2.8440450688108356,2.765761515113417,0.07828355369741846,0,0,0,0,1,0,0,0,9
1999-10-14,42.63241836371336,43.99013869376793,42.63241836371336,43.25941467285156,7520256,43.27322031971446,39.31745030960613,67.46519831784205,2.74611506490416,2.761832225071566,-0.015717160167405986,0,1,0,0,1,0,0,0,10
1999-10-15,43.39273421568814,43.39273421568814,41.410462877925156,41.82266616821289,7726208,42.78970226921393,39.503021854688114,60.14611239702424,2.52348210346873,2.714162200750999,-0.19068009728226887,0,0,0,0,1,0,0,0,0
1999-10-18,41.606518339918644,42.78990664806845,40.595830967675035,41.02812957763672,12191872,42.202511372021526,39.615992797128754,56.495949958591105,2.2569151024865306,2.6227127810981052,-0.36579767861157464,0,0,0,0,0,0,0,0,0
1999-10-19,41.02812957763672,41.02812957763672,41.02812957763672,41.02812957763672,0,41.81105077389326,39.720595521610825,56.495949958591105,2.0223464823154487,2.5026395213415737,-0.4802930390261251,0,0,0,0,0,0,0,0,0
1999-10-20,42.631864466672795,43.44568236665539,41.82320696341925,42.19956588745117,9482624,41.940555811745895,39.90422295611752,60.5860056861625,1.9089688760433603,2.383905392281931,-0.4749365162385706,0,0,0,0,1,0,1,0,0
1999-10-21,42.46404593110737,42.46594726925233,39.92782525713025,40.16596984863281,13757312,41.34902715737487,39.923611614822356,51.52904790917218,1.6361614506419002,2.2343566039539247,-0.5981951533120244,0,0,0,0,0,0,0,1,1
1999-10-22,39.53681732692024,39.59112614192974,38.65701452376624,39.02033996582031,7973120,40.57279809352335,39.856702603785166,47.244313619730654,1.312388446349253,2.0499629724329904,-0.7375745260837374,0,0,0,0,0,0,0,0,2
1999-10-25,39.6399990473946,39.78120194850877,38.39632734142757,39.19928359985352,11998464,40.11495992896675,39.808004899790234,47.97203513986237,1.0580388503009743,1.8515781480065872,-0.7935392977056128,0,0,0,0,0,0,1,0,3
1999-10-26,39.34673449235056,41.486501695937335,39.34673449235056,40.980072021484375,17267200,40.40333062647262,39.89482468658239,54.67295065947203,0.9887618744923756,1.6790148933037448,-0.6902530188113691,0,0,0,0,0,0,1,0,4
1999-10-27,42.78991795197161,42.78991795197161,40.731613737756966,40.96541213989258,9428992,40.59069113094594,39.97412746090167,54.61059483382436,0.9220476507604616,1.5276214447950882,-0.6055737940346266,0,0,0,0,0,0,0,0,5
1999-10-28,40.742374167764474,40.742374167764474,39.54167211534736,40.05346298217773,7144320,40.41161508135654,39.98000416618138,50.734181932255815,0.7865229255600781,1.379401740948086,-0.592878815388008,0,0,0,0,0,0,0,0,3
1999-10-29,39.76986883322173,40.177346997496535,37.18917379281458,37.90823745727539,23359872,39.57715587332949,39.82653996552168,43.00159667080902,0.500250259378852,1.2035714446342394,-0.7033211852553873,0,0,0,1,0,0,0,1,4
1999-11-01,38.52027431477156,39.878535045193686,35.85808328314419,36.18949890136719,17923456,38.447936882675386,39.55712951632505,38.00386058507527,0.13315435110881424,0.9894880259291543,-0.8563336748203401,0,0,0,0,0,1,0,1,5
1999-11-02,35.96673309896548,39.084754943847656,35.85807227389307,39.084754943847656,11051648,38.66020956973281,39.522138807252645,48.79901571656254,0.07498676424487627,0.8065877735922987,-0.7316010093474224,0,0,0,0,0,0,0,0,5
1999-11-03,40.035540834039544,41.426943357238066,39.25997412397454,40.67365264892578,21494272,39.331357262797134,39.60743612885806,53.57646508077302,0.1553089930130369,0.6763320174764463,-0.5210230244634094,0,0,0,0,0,0,1,0,0
1999-11-04,40.99230464884017,41.39978282626404,40.47616562410329,41.26069641113281,10679296,39.97447031224236,39.729899853471004,55.23828412760871,0.2632993129018999,0.5937254765615371,-0.3304261636596372,0,0,1,0,0,0,0,0,1
1999-11-05,41.394342043831436,43.59852532771826,41.296547299535725,43.16741561889648,21151104,41.0387854144604,39.98453065090993,60.21930986739329,0.49700950815891076,0.5743822828810118,-0.07737277472210102,0,0,0,0,1,0,1,0,3
1999-11-08,43.16741561889648,43.16741561889648,43.16741561889648,43.16741561889648,0,41.74832881593909,40.220299907797816,60.21930986739328,0.6744518604752727,0.594396198399864,0.0800556620754087,1,0,0,0,1,0,0,0,5
1999-11-09,44.007648420377855,44.21953709795745,42.75804852695972,43.4428825378418,12857088,42.31318005657332,40.45900973224552,60.94744763822688,0.8277621544227571,0.6410693896044426,0.18669276481831454,0,0,0,0,1,0,1,0,8
1999-11-10,43.735993476826,44.4151238103171,43.355680490070995,44.171180725097656,15993472,42.932513612748096,40.73398536134568,62.881872083110814,0.9965417312348066,0.7121638579305154,0.2843778733042912,0,0,0,0,1,0,1,0,11
1999-11-11,44.21409264072151,45.49629046121922,43.19811385922545,43.56728744506836,14318592,43.14410489018818,40.94385958976958,60.21828804131955,1.0692460185782693,0.7835802900600661,0.28566572851820315,0,0,0,0,1,0,0,1,12
1999-11-12,43.600160382701254,44.116299352963765,43.19811529007571,43.602333068847656,9048320,43.296847616408,41.14078355118277,60.323323155680185,1.1168185895496663,0.8502279499579861,0.26659063959168017,0,0,0,0,1,0,0,0,9
1999-11-15,44.007639015227035,44.224960689376296,43.29591053238817,43.54175567626953,10479232,43.37848363636184,41.31863333822624,60.028291584151546,1.1365308848965228,0.9074885369456934,0.22904234795082934,0,0,0,0,1,0,0,0,9
1999-11-16,43.81747787422874,44.71392968442685,43.247279131389135,44.0587043762207,18548992,43.605223882981456,41.52160156326287,61.74763670554944,1.180261144951885,0.9620430585469317,0.21821808640495322,0,0,0,0,1,0,1,0,5
1999-11-17,44.8225960162909,45.25723937160038,44.24126052856445,44.24126052856445,10408832,43.81723609817578,41.72305778291484,62.363317205126144,1.2156353591998723,1.0127615186775198,0.20287384052235247,0,0,0,0,1,0,0,0,5
1999-11-18,44.686764974432144,47.262026566879655,44.686764974432144,46.54214859008789,19834752,44.72554026214649,42.080027472335075,69.11138277494277,1.4130434310062938,1.0928179011432746,0.3202255298630192,0,0,0,0,1,0,1,0,2
1999-11-19,46.9143252844113,47.75644693109153,46.9143252844113,47.27969741821289,13349376,45.57692598083529,42.46518820906677,70.91176725917963,1.610440619639455,1.1963424448425106,0.41409817479694433,0,0,0,0,1,0,0,0,3
1999-11-22,47.48477961046679,50.44823296434552,47.48477961046679,49.95790100097656,19514368,47.037250987549044,43.020203971430455,76.31119203172896,1.9603898068558223,1.349151917245173,0.6112378896106494,0,0,0,0,1,0,1,0,4
1999-11-23,49.95790100097656,49.95790100097656,49.95790100097656,49.95790100097656,0,48.01080099202488,43.53410745510054,76.31119203172896,2.2122258959073235,1.5217667129776031,0.6904591829297204,0,0,0,0,1,0,0,0,5
1999-11-24,50.467527275649346,50.89130455280519,49.33202149455227,49.52625274658203,16322688,48.515951576877264,43.97797006928435,73.75224570857205,2.349889342581079,1.6873912388982983,0.6624981036827808,0,0,0,0,1,0,0,1,4
1999-11-25,49.87532908368535,53.09712321730468,49.87532908368535,51.84670639038086,32123520,49.62620318137846,44.560839426402616,78.01941420691271,2.6160733667728877,1.8731276644732162,0.7429457022996715,0,0,0,0,1,0,1,0,5
1999-11-26,52.14634894350347,52.80374717461035,51.939893300676495,52.34085083007813,15648640,50.531085730945016,45.13713656741562,78.80946543476361,2.8342282314372156,2.065347777866016,0.7688804535711995,0,0,0,0,1,0,0,0,4
1999-11-29,51.94530439769404,51.94530439769404,49.45153860765726,49.95191955566406,14984832,50.338030339184705,45.493787159137725,66.38638163658447,2.7822783715322217,2.208733896599257,0.5735444749329646,0,0,0,0,1,0,0,0,5
1999-11-30,49.55531572631934,50.62508378520868,48.9517069011301,50.12823104858398,19893248,50.26809724231779,45.83707929909671,66.80231190229178,2.723934772790784,2.3117740718375623,0.41216070095322177,0,0,0,0,1,0,1,0,3
1999-12-01,49.71233950609393,52.53752164195938,49.06580744038626,50.37734603881836,20949248,50.30451350781798,46.1733953538909,67.41581400663362,2.6670544052167244,2.3828301385133948,0.2842242667033297,0,0,0,0,1,0,1,0,4
1999-12-02,50.74461961637464,51.6139064620513,50.255645765681535,50.45612716674805,8741376,50.355051394128,46.49063474743588,67.61961077708185,2.59838076669336,2.425940264149388,0.17244050254397214,0,0,0,0,1,0,0,0,5
1999-12-03,50.77177905418108,51.55957016845142,50.39146610246437,50.60905838012695,7236608,50.43972038946098,46.79570316467225,68.03752717920506,2.527165098072018,2.446185230933914,0.08097986713810412,0,0,0,0,1,0,0,0,3
1999-12-06,50.96192275537114,51.5052268359188,50.598450203203186,51.0692253112793,11953920,50.64955536340042,47.11226036071721,69.3206194618426,2.479278217186291,2.4528038281843894,0.026474389001901688,0,0,0,0,1,0,0,0,4
1999-12-07,51.20642375733031,54.031605757734745,51.20642375733031,51.68860626220703,15384832,50.995905663002624,47.45124894601275,71.00766878740686,2.462915429475906,2.4548261484426925,0.008089281033213602,0,0,0,0,1,0,1,0,5
1999-12-08,54.058767016679546,54.324986070329544,52.42885444331233,53.572509765625,22782080,51.85477369721008,47.90467567339144,75.43276715206095,2.572311069810503,2.4783231327162545,0.09398793709424869,0,0,0,0,1,0,1,0,5
1999-12-09,52.9721503817167,54.19458462129479,51.831211758110506,53.69392776489258,19315456,52.46782505310424,48.33350916165078,75.69029757206295,2.6383915848881827,2.51033682315064,0.1280547617375425,0,0,0,0,1,0,1,0,2
1999-12-10,53.895782494415315,55.085618821660965,53.895782494415315,54.19052505493164,16516864,53.0420583870467,48.76736219078269,76.76318663996204,2.6997115262782145,2.548211763776155,0.15149976250205954,0,0,0,0,1,0,0,0,3
1999-12-13,54.27609683585662,55.118218458434974,52.836340513383945,54.70232009887695,19993728,53.59547895765678,49.206988702493376,77.84826079967033,2.757815227154616,2.590132456451847,0.16768277070276882,0,0,0,0,1,0,1,0,4
1999-12-14,55.00955098797304,55.145377039795186,53.43940182890892,54.013404846191406,19234304,53.73478758716832,49.56301952795249,72.91265813121292,2.7169537734714098,2.6154967198557597,0.10145705361565005,0,0,0,0,1,0,0,1,5
1999-12-15,53.18405478374811,53.787122521105964,49.723206597289064,52.91511917114258,11230720,53.461564781826404,49.81132320522583,65.75524808105628,2.566364845385557,2.605670344961719,-0.03930549957616192,0,1,0,0,1,0,0,0,5
1999-12-16,52.70050448609452,54.15601847969858,52.56467844360459,53.927284240722656,8111744,53.61680460145849,50.11620920785523,68.79538093304983,2.499878256619432,2.5845119272932617,-0.08463367067382954,0,0,0,0,1,0,0,0,5
1999-12-17,54.058744485547685,56.77526430894205,54.058744485547685,54.84707641601562,13785600,54.02689520631086,50.46664381586711,71.28973863195263,2.49267271807539,2.5661440854496873,-0.07347136737429727,0,0,0,0,1,0,1,0,4
1999-12-20,55.41158538898001,55.96032253225749,54.900879532860365,55.16981506347656,6485120,54.407868492032755,50.815026871245585,72.13151956372042,2.4843663595483108,2.549788540269412,-0.06542218072110106,0,0,0,0,1,0,0,0,5
1999-12-21,55.683244318045155,59.583627072186225,55.52677377840948,59.558631896972656,16071040,56.12478962701272,51.462701317595744,80.50311634679257,2.79965170799489,2.5997611738145077,0.1998905341803825,1,0,0,0,1,0,1,0,2
1999-12-22,62.50878150653328,64.32341766357422,62.50878150653328,64.32341766357422,2171008,58.85766563919989,52.41534697285341,85.57087233566874,3.3948621508885495,2.758781369229316,0.6360807816592335,0,0,0,0,1,0,0,0,4
1999-12-23,69.46932220458984,69.46932220458984,68.48349565463222,69.46932220458984,2854784,62.39488449432988,53.67860439742648,88.92036469340539,4.233006738753616,3.053626443134176,1.1793802956194401,0,0,0,0,1,0,0,0,6
1999-12-24,69.27129719439161,72.66151597472889,67.99453210884792,69.43157196044922,12998400,64.74044698303634,54.84549088357631,88.75758990525298,4.838421917875955,3.4105855380825316,1.4278363797934235,0,0,0,0,1,0,0,1,8
1999-12-27,68.45633454917392,70.08081423411066,65.74524637932964,68.35555267333984,6448640,65.94548221313751,55.84623620133657,84.03550602113668,5.171775041944549,3.762823438854935,1.4089516030896143,0,0,0,0,1,0,0,0,8
1999-12-28,66.50044410142046,68.45633951616811,64.65320954304768,67.66664886474611,6875904,66.51920443034038,56.72182232455209,81.06200064528099,5.319056245108257,4.0740700001056,1.2449862450026572,0,0,0,0,1,0,0,0,13
1999-12-29,70.61865561388862,73.08009338378906,69.59724406938861,73.08009338378906,8247296,68.70616741482327,57.93354610671779,85.42599832782423,5.805673203577747,4.420390640800029,1.3852825627777179,0,0,0,0,1,0,1,0,3
1999-12-30,78.18147047095285,78.92661426627794,76.06258419689644,78.60388946533203,5480064,72.00540809832619,59.464682651800324,88.37076122413285,6.56140899003929,4.848594310647881,1.7128146793914087,0,0,0,0,1,0,0,0,4
1999-12-31,78.60388946533203,78.60388946533203,78.60388946533203,78.60388946533203,0,74.20490188732813,60.8824016750249,88.37076122413283,7.078735785813549,5.294622605681015,1.7841131801325343,0,0,0,0,1,0,0,0,5
2000-01-03,84.89126920317192,84.8923568725586,84.89126920317192,84.8923568725586,657536,77.76738688240495,62.660916874842215,90.81982022031399,7.905023572414727,5.816702799027757,2.08832077338697,0,0,0,0,1,0,0,0,6
2000-01-04,91.27509488169537,91.68393124418631,88.30322125667827,91.57880401611328,7191808,82.37119259364106,64.80298258901044,92.60347556859539,8.99570609960901,6.452503459144007,2.543202640465002,0,0,0,0,1,0,1,0,7
2000-01-05,85.30418095872626,88.28692061520296,84.25261688232422,84.25261688232422,21069440,82.9983340232021,66.24369624036702,75.33274134390378,9.163289093437783,6.994660586002762,2.1686285074350202,0,0,0,0,1,0,0,1,8
2000-01-06,82.89002730354419,83.12554756603245,77.51239776611328,77.51239776611328,10495616,81.16968860417249,67.07841487190377,63.58352716323657,8.652480066871561,7.326224482176523,1.3262555846950388,0,0,0,0,1,0,0,1,5
2000-01-07,71.31139373779297,71.31139373779297,71.31139373779297,71.31139373779297,971392,77.88359031537932,67.39196886196964,55.07333940606115,7.6590028151160965,7.392780148764437,0.26622266635165914,0,0,0,0,0,0,0,0,6
2000-01-10,71.31138586564705,77.01607941323986,65.60669231805424,74.74398040771484,30230400,76.83705367949116,67.93656230980262,58.39308089435209,7.067179941226058,7.3276601072567615,-0.26048016603070323,0,1,0,0,0,0,1,0,7
2000-01-11,71.71613233721014,74.97595653435604,68.76463317871094,68.76463317871094,15658368,74.14624684589775,67.99790089268473,51.28420832767705,6.045978424141225,7.071323770633654,-1.0253453464924291,0,0,0,0,0,0,0,1,8
2000-01-12,64.92484774849342,72.52567302047184,63.92516808441619,71.05087280273438,25993472,73.11445549817662,68.2240469600958,53.609722376659484,5.359369816100667,6.728932979727057,-1.36956316362639,0,0,0,0,0,0,1,0,2
2000-01-13,71.1728589853308,71.43907807619199,65.36683581307342,65.68874359130861,20038400,70.63921819588728,68.03624671055601,47.84135531525665,4.332604960273088,6.249667375836263,-1.9170624155631755,0,0,0,0,0,0,0,1,3
2000-01-14,66.5493593777494,66.81014550315817,60.866395061550044,66.15492248535156,16040064,69.14445295904204,67.89688936054087,48.36156972477127,3.5159732048301464,5.70292854163504,-2.1869553368048935,0,0,0,0,0,0,0,0,4
2000-01-17,66.28312181191336,70.00475611036914,63.67526128160857,64.49510955810547,18092928,67.59467182539652,67.64490567147158,46.58022141069097,2.703687200473965,5.103080273402825,-2.39939307292886,0,0,0,1,0,0,0,0,5
2000-01-18,63.78226510059154,66.11466827057568,61.52918219773765,64.84687042236328,20290944,66.67873802438544,67.43764380116725,47.02555752282474,2.064530232381017,4.4953702651984635,-2.4308400328174464,0,0,0,0,0,0,1,0,4
2000-01-19,68.16293310796499,70.03461575228938,67.47836993471425,70.03108215332031,19994752,67.79618606736373,67.62975034577119,53.2157656392142,1.9537941677420179,3.9870550457071743,-2.0332608779651564,0,0,1,0,0,0,1,0,5
2000-01-20,71.71615407678202,73.62315181018734,68.5160923532044,69.25525665283203,19778560,68.2825429291865,67.75015822036828,52.23211146069664,1.782880468424736,3.5462201302506866,-1.7633396618259507,0,0,0,0,0,0,0,1,3
2000-01-21,70.08622212845242,73.83502005625337,67.92930505984812,72.91249084472656,20786048,69.82585890103319,68.13255322958,56.329987759667766,1.9204011755104773,3.2210563393026446,-1.3006551637921673,0,0,0,0,0,0,1,0,5
2000-01-24,73.88934510896543,78.71931774145591,73.88934510896543,75.4040756225586,25256320,71.68526447487498,68.67118451794877,58.915846091111476,2.205019305213696,3.017848932484855,-0.8128296272711588,0,0,0,0,0,0,1,0,7
2000-01-25,74.97597433465998,77.42084306296411,72.80302827821849,76.6569595336914,20469632,73.34249616114712,69.26272340800378,60.192309139334654,2.5028274475477588,2.9148446354974356,-0.4120171879496768,0,0,0,0,1,0,0,0,9
2000-01-26,76.6569595336914,76.6569595336914,76.6569595336914,76.6569595336914,0,74.44731728532855,69.81044460249916,60.19230913933464,2.707630665073893,2.873401841412727,-0.1657711763388341,0,0,0,0,1,0,0,0,10
2000-01-27,82.25624755718985,82.58223004420644,79.24634259373653,80.30850219726562,12953792,76.40104558930757,70.58807849840778,63.975567190663696,3.1285239891179657,2.9244262709537745,0.2040977181641912,1,0,0,0,1,0,0,0,4
2000-01-28,80.69153354623876,83.65797424892169,80.69153354623876,82.70773315429688,17281536,78.50327477763734,71.48583069514031,66.24549028699924,3.6140226641963835,3.062345549602296,0.5516771145940873,0,0,0,0,1,0,1,0,6
2000-01-31,81.88137853686453,81.9737402537464,77.44258308436514,78.47160339355469,7598272,78.49271764960979,72.0032953394673,59.15775399163952,3.61528879436446,3.172934198554729,0.44235459580973124,0,0,0,0,0,0,0,0,7
2000-02-01,78.77911716587666,80.9523341911422,77.69250865324388,80.59809875488281,7055424,79.19451135136747,72.6399474443129,61.390917787352116,3.7447158619882543,3.287290531241434,0.45742533074682035,0,0,0,0,1,0,0,0,5
2000-02-02,82.47357744363698,83.66884668195055,79.86028424532411,80.03739929199219,9491520,79.47547399824238,73.18790684043728,60.452331083898414,3.7587158482778733,3.381575594648722,0.37714025362915127,0,0,0,0,1,0,0,0,7
2000-02-03,80.582879195273,81.60429109445795,80.08303932971441,80.85235595703125,6032064,79.934434651172,73.75564381203684,61.37662387124059,3.791860917957706,3.4636326593105187,0.3282282586471874,0,0,0,0,1,0,0,0,9
2000-02-04,81.22397567356123,86.38536543208187,81.22397567356123,85.80892181396484,20176704,81.89259703876961,74.64847921958706,66.50417911693626,4.170012754095211,3.6049086782674573,0.5651040758277537,0,0,0,0,1,0,1,0,5
2000-02-07,85.83117094513557,92.67408522576592,85.83117094513557,92.32039642333984,16988608,85.3685301669597,75.95751012356874,71.80060664623431,4.938197919291611,3.871566526472288,1.0666313928193225,0,0,0,0,1,0,1,0,1
2000-02-08,92.30736923443388,99.42465314833079,92.30736923443388,96.6885757446289,14902784,89.14187869284945,77.49314461401765,74.69169437084346,5.8322353829609455,4.263700297770019,1.568535085190926,0,0,0,0,1,0,1,0,2
2000-02-09,102.13030883137348,102.13030883137348,93.44830896369952,94.64086151123048,10595520,90.97487296564312,78.76334586566304,71.0160652482444,6.302877441200465,4.671535726456108,1.631341714744357,0,0,0,0,1,0,0,0,3
2000-02-10,95.61066374797907,100.78291922519672,95.61066374797907,100.06575775146484,18777728,94.00516789425035,80.34130230164837,74.58440662853153,7.03254168899997,5.143736918964881,1.8888047700350894,0,0,0,0,1,0,1,0,4
2000-02-11,100.71773519061243,108.07135772705078,100.71773519061243,108.07135772705078,2100224,98.69389783851716,82.39538048130781,78.74341407838119,8.162696391863975,5.747528813544699,2.4151675783192754,0,0,0,0,1,0,0,0,5
2000-02-14,116.71749114990234,116.71749114990234,116.71749114990234,116.71749114990234,1518912,104.70176227564555,84.93775904935185,82.14224155107195,9.64484309716309,6.5269916702683775,3.1178514268947124,0,0,0,0,1,0,0,0,5
2000-02-15,116.71749627971322,116.71749627971322,107.38027272673895,108.24520874023438,21339968,105.88291109717515,86.66423680423205,70.28318323421551,10.020304818239737,7.225654299862649,2.7946505183770878,0,0,0,0,1,0,0,1,5
2000-02-16,109.20412492017519,111.92064544057754,104.69470085630724,109.07209777832031,12720448,106.94597332422354,88.32407835786822,70.7273813619303,10.266241134734116,7.833771666836943,2.4324694678971737,0,0,0,0,1,0,1,0,4
2000-02-17,108.66084041481741,117.3537076480028,108.66084041481741,111.90219116210938,12125248,108.59804593685215,90.07060523225645,72.25594187958073,10.567694517193118,8.380556236908177,2.187138280284941,0,0,0,0,1,0,0,0,5
2000-02-18,113.21374487305536,114.09389779893282,106.21598580805413,107.18958282470705,10628288,108.12855823280377,91.33867764651205,66.06915599039617,10.307511806823285,8.7659473508912,1.541564455932086,0,0,0,0,1,0,0,0,2
2000-02-21,107.03091568971136,114.0938695169512,105.41186935085176,111.42896270751952,17751552,109.22869305770901,92.82684691029039,68.66813867547347,10.324384582150216,9.077634797143002,1.2467497850072142,0,0,0,0,1,0,1,0,6
2000-02-22,112.34442003566555,112.34442003566555,105.9442978380635,106.81466674804688,12066560,108.42401762115496,93.86298171308717,63.01080796108624,9.851855203292857,9.232478878372973,0.6193763249198838,0,0,0,0,1,0,0,0,4
2000-02-23,114.09389254087677,114.09389254087677,98.26961507198958,100.13043212890624,11944576,105.65948912373871,94.32723729944414,55.834664315757784,8.836152726555298,9.153213648009437,-0.31706092145413933,0,1,0,0,0,0,0,0,5
2000-02-24,102.03248754244692,104.84680216156231,97.66432353903222,101.02194213867188,8260480,104.11364012871643,94.82314136160916,56.545501340599344,8.010795143262953,8.92472994706014,-0.9139348037971864,0,0,0,0,0,0,0,0,3
2000-02-25,102.1411714636908,103.1174846931714,96.16482632485784,97.65565490722656,4929856,101.96097838821981,95.03295717980305,53.07202914429466,7.004320617738983,8.540648081195908,-1.5363274634569244,0,0,0,0,0,0,0,0,4
2000-02-28,96.7081477803995,96.7081477803995,89.8434992005942,92.46711730957031,7616384,98.79635802866999,94.8428949671932,48.161336222591316,5.722050447583939,7.976928554473514,-2.254878106889575,0,0,0,0,0,0,0,0,5
2000-02-29,93.44831782990101,99.86474011810526,90.73179696275272,95.39769744873048,16031808,97.66347116869015,94.88399144730707,50.92346723769562,4.885992741924426,7.358741391963696,-2.4727486500392706,0,0,0,0,0,0,1,0,0
2000-03-01,98.87050877758513,103.0295028686523,97.79476634775976,103.02950286865234,6285824,99.45214840201088,95.48736266370301,57.30373278328413,4.784085937747079,6.843810301120373,-2.0597243633732933,0,0,0,0,0,0,0,0,1
2000-03-02,110.12506701060889,111.27198028564452,107.92305039971029,111.27198028564452,1607040,103.39209236322209,96.65659359866164,62.91182903047441,5.307244492664509,6.5364971394291995,-1.2292526467646905,0,0,0,0,1,0,0,0,2
2000-03-03,120.17398834228516,120.17398834228516,120.17398834228516,120.17398834228516,1708224,108.98605768957646,98.39862283893005,67.82693501760045,6.3667768294667155,6.502553077436703,-0.13577624796998755,0,0,0,0,1,0,0,0,3
2000-03-06,129.73723745747958,129.78829956054688,114.74584118700214,129.78829956054688,1385792,115.92013831323327,100.72378407756834,72.12375038189566,7.89129249731306,6.7803009614119745,1.1109915359010856,1,0,0,0,1,0,0,0,4
2000-03-07,139.08589107625437,140.17141723632812,139.08589107625437,140.17141723632812,3477312,124.0038979542649,103.64583097821722,75.87156195590086,9.824067236886762,7.389054216506932,2.43501302037983,0,0,0,0,1,0,0,0,6
2000-03-08,146.14880749037457,151.3851768152065,130.2299968603821,133.81634521484378,22432768,127.2747137077912,105.880683884634,69.69531866045054,10.719436945814564,8.055130762368458,2.664306183446106,0,0,0,0,1,0,0,1,2
2000-03-09,137.89062711667606,141.25911367350574,126.37257630945169,128.85601806640622,8334720,127.80181516066288,107.58256049069121,65.2317816706284,10.903082991443156,8.624721208183399,2.278361783259758,0,0,0,0,1,0,0,0,3
2000-03-10,131.46875006082692,138.4882403112025,124.16184976692713,126.75069427490234,10259648,127.45144153207605,109.00242225248464,63.376553171877184,10.754767505460208,9.050730467638761,1.7040370378214469,0,0,0,0,1,0,0,1,4
2000-03-13,127.13320853478096,132.55538554835834,116.6110382080078,116.6110382080078,7513664,123.83797375738664,109.56602343437524,55.22953700356683,9.707143008194677,9.182012975749945,0.5251300324447321,0,0,0,0,0,0,0,0,5
2000-03-14,110.94270648596563,110.94270648596563,107.282470703125,107.282470703125,8390592,118.31947273929943,109.39687138020855,48.98998145649207,8.031572640908308,8.951924908781617,-0.9203522678733087,0,1,0,0,0,0,0,0,0
2000-03-15,99.21822147711916,111.37737051149617,98.69990710377368,108.30172729492188,16262144,114.98022425784025,109.31574959611324,49.65918122394184,6.708584159435162,8.503256758912325,-1.7946725994771633,0,0,0,0,0,0,1,0,0
2000-03-16,104.31437686308465,104.31437686308465,99.63761138916016,99.63761138916016,5725568,109.86601996828021,108.59885046967227,44.33478556959512,4.904449075662555,7.7834952222623714,-2.8790461465998165,0,0,0,0,0,0,0,0,1
2000-03-17,99.63761138916016,99.63761138916016,99.63761138916016,99.63761138916016,0,106.45655044190687,107.93505498222693,44.33478556959511,3.4350617698502504,6.913808531779948,-3.4787467619296972,0,0,0,1,0,0,0,0,2
2000-03-21,99.91365280448008,107.60901641845705,92.4812505730212,107.60901641845705,14633344,106.84070576742359,107.91090397750322,50.049453499452255,2.8805819540170035,6.107163216227359,-3.226581262210355,0,0,0,0,0,0,1,0,3
2000-03-22,105.40103741903792,116.21822636240415,103.22782015266606,116.20518493652344,9580544,109.96219882379019,108.52529515965287,55.37035558720902,3.0990675418678535,5.505544081355458,-2.4064765394876044,0,0,1,0,0,0,1,0,4
2000-03-23,119.09225827031868,125.39458580652169,110.29073188355244,111.5300064086914,14267456,110.48480135209059,108.74786636328535,52.118615282188316,2.861979985492397,4.976831262182846,-2.114851276690449,0,0,0,0,0,0,0,1,6
2000-03-24,109.85611065581793,120.39621227165804,109.85611065581793,117.6085205078125,12254144,112.85937440399789,109.40421111473181,55.75667800258849,3.1285081815897513,4.607166646064227,-1.478658464474476,0,0,0,0,0,0,1,0,5
2000-03-27,114.09387895721956,119.51605472861506,111.92066221517729,112.6524887084961,8076992,112.79041250549729,109.64482426982546,52.26950715851919,2.906321089907564,4.266997534832894,-1.3606764449253301,0,0,0,0,0,0,0,0,7
2000-03-28,109.75829959754566,110.83404176764336,104.9788574429427,108.09143829345705,8920448,111.22408776815054,109.52975864194632,49.21865245235757,2.3352779383596385,3.880653615538243,-1.5453756771786047,0,0,0,0,0,0,0,0,9
2000-03-29,110.8340568587006,116.04977718146296,110.3016187424186,110.71344757080078,6539904,111.05387436903395,109.61743930334295,50.989638188862564,2.0704297370391345,3.5186088398384214,-1.448179102799287,0,0,0,0,0,0,0,0,10
2000-03-30,107.57425617675243,107.57425617675243,101.9238912058523,105.89762115478516,7659648,109.3351232976177,109.34189721826459,47.699274529531635,1.455164455102576,3.105919962891252,-1.6507555077886762,0,0,0,1,0,0,0,0,4
2000-03-31,104.31443685731126,104.31443685731126,97.42587877193563,97.4704360961914,8080640,105.38022756380894,108.46252972774064,42.527620720876094,0.28428185683023344,2.5415923416790482,-2.257310484848815,0,0,0,0,0,0,0,0,5
2000-04-03,92.37256225097214,97.79473712019166,89.67288208007812,89.67288208007812,3743552,100.14444573589867,107.07070397606194,38.380998377526396,-1.258343084489951,1.7816052564452485,-3.0399483409351995,0,0,0,0,0,1,0,0,0
