Entry_Date,Entry_Date,Exit_Date,Entry,Exit,profit
2015-02-04,2015-02-04,2016-02-18,266.86032104492193,246.9034881591797,-199.56832885742244
2015-02-05,2015-02-05,2016-02-19,259.62356567382807,249.6315155029297,-99.9205017089838
2015-02-06,2015-02-06,2016-02-22,266.08383178710943,247.53060913085938,-185.53222656250057
2015-02-09,2015-02-09,2016-02-23,256.92138671875,247.3111267089844,-96.10260009765597
2015-02-10,2015-02-10,2016-02-24,263.78546142578125,237.49642944335938,-262.89031982421875
2015-02-11,2015-02-11,2016-02-25,270.61843872070307,239.69142150878903,-309.27017211914034
2015-02-12,2015-02-12,2016-02-26,274.65615844726557,237.4023895263672,-372.5376892089838
2015-02-13,2015-02-13,2016-02-29,266.86032104492193,239.3465118408203,-275.1380920410162
2015-02-16,2015-02-16,2016-03-01,264.90353393554693,254.80540466308602,-100.98129272460909
2015-02-18,2015-02-18,2016-03-02,259.56143188476557,258.09786987304693,-14.635620117186363
2015-02-19,2015-02-19,2016-03-03,265.83535766601557,266.37603759765625,5.406799316406818
2015-02-20,2015-02-20,2016-03-04,261.5491943359375,278.9501342773437,174.00939941406193
2015-02-23,2015-02-23,2016-06-13,259.1265869140625,368.066162109375,1089.395751953125
2015-02-24,2015-02-24,2016-06-14,257.23202514648443,365.2440185546875,1080.1199340820308
2015-04-07,2015-04-07,2016-06-15,293.9749450683594,366.8118591308594,728.369140625
2015-04-08,2015-04-08,2016-06-16,287.1419372558594,359.5693359375,724.2739868164062
2015-04-09,2015-04-09,2016-06-17,282.1724853515625,358.74700927734375,765.7452392578125
2015-04-10,2015-04-10,2016-06-20,287.8562927246094,359.9488220214844,720.92529296875
2015-04-13,2015-04-13,2016-06-21,294.87567138671875,355.2047119140625,603.2904052734375
2015-04-15,2015-04-15,2016-06-22,286.2722473144531,351.6941223144531,654.21875
2015-04-16,2015-04-16,2016-06-23,280.7437744140625,342.87017822265625,621.2640380859375
2015-04-17,2015-04-17,2016-06-24,266.42547607421875,341.69989013671875,752.744140625
2015-04-20,2015-04-20,2016-06-27,254.6230010986328,344.73614501953125,901.1314392089844
2015-04-21,2015-04-21,2016-06-28,263.97177124023443,345.46356201171875,814.9179077148432
2015-04-22,2015-04-22,2016-06-29,267.01559448242193,347.6774597167969,806.6186523437494
2015-04-23,2015-04-23,2016-06-30,271.61239624023443,347.96209716796875,763.4970092773432
2015-05-06,2015-05-06,2016-07-01,297.4846496582031,354.54058837890625,570.5593872070312
2015-05-07,2015-05-07,2016-07-04,303.137451171875,351.6308898925781,484.93438720703125
2015-05-08,2015-05-08,2016-07-05,314.6603698730469,345.5584411621094,308.980712890625
2015-05-11,2015-05-11,2016-07-07,313.542236328125,350.587158203125,370.44921875
2015-05-12,2015-05-12,2016-07-08,303.8207092285156,348.9425354003906,451.21826171875
2015-05-15,2015-05-15,2016-07-11,323.8538818359375,345.7481994628906,218.94317626953125
2015-05-18,2015-05-18,2016-07-12,327.79840087890625,348.025390625,202.2698974609375
2015-05-19,2015-05-19,2016-07-13,323.7296142578125,355.0466003417969,313.16986083984375
2015-05-20,2015-05-20,2016-07-14,321.24493408203125,359.98046875,387.3553466796875
2015-05-21,2015-05-21,2016-07-15,334.6935119628906,358.39910888671875,237.05596923828125
2015-05-22,2015-05-22,2016-07-18,333.97918701171875,351.5043640136719,175.25177001953125
2015-05-25,2015-05-25,2016-07-19,342.6446838378906,349.9230041503906,72.783203125
2015-05-26,2015-05-26,2016-10-07,351.12384033203125,425.1956787109375,740.7183837890625
2015-05-27,2015-05-27,2016-10-10,333.6375427246094,424.3733825683594,907.3583984375
2015-05-28,2015-05-28,2016-10-13,322.3319091796875,423.3929443359375,1010.6103515625
2015-05-29,2015-05-29,2016-10-14,343.2969055175781,432.24853515625,889.5162963867188
2015-06-01,2015-06-01,2016-10-17,337.3335266113281,434.4624633789063,971.2893676757818
2015-06-02,2015-06-02,2016-10-18,329.9104309082031,438.09954833984375,1081.8911743164062
2015-06-03,2015-06-03,2016-10-19,335.3768310546875,449.2639465332031,1138.8711547851562
2015-06-04,2015-06-04,2016-11-10,348.1731872558594,439.1432495117188,909.7006225585943
2015-06-05,2015-06-05,2016-11-11,341.74395751953125,409.3188171386719,675.7485961914062
2015-06-08,2015-06-08,2016-11-15,332.08453369140625,379.7474365234375,476.6290283203125
2015-06-30,2015-06-30,2016-11-16,332.70574951171875,392.6196594238281,599.1390991210938
2015-07-01,2015-07-01,2016-11-17,339.9114685058594,390.3424987792969,504.310302734375
