Entry_Date,Entry_Date,Exit_Date,Entry,Exit,profit
2014-07-04,2014-07-04,2015-12-23,443.1047058105469,443.1861877441406,0.8148193359375
2014-07-07,2014-07-07,2015-12-24,447.5862121582031,442.24517822265625,-53.41033935546875
2014-07-08,2014-07-08,2015-12-28,440.9685974121094,443.8278198242188,28.59222412109432
2014-07-09,2014-07-09,2015-12-29,432.93756103515625,443.9562072753906,110.18646240234375
2014-07-10,2014-07-10,2015-12-30,423.3253173828125,449.2602233886719,259.34906005859375
2014-07-31,2014-07-31,2015-12-31,454.544189453125,446.2660217285156,-82.78167724609375
2014-08-01,2014-08-01,2016-01-01,449.6090087890625,444.8971862792969,-47.11822509765625
2014-08-04,2014-08-04,2016-01-04,458.0315856933594,441.774658203125,-162.56927490234375
2014-08-05,2014-08-05,2016-01-05,462.385498046875,446.4798278808594,-159.05670166015625
2014-08-27,2014-08-27,2016-01-06,492.3770751953125,449.2173767089844,-431.59698486328125
2014-08-28,2014-08-28,2016-01-07,499.4364318847656,436.9839172363281,-624.525146484375
2014-09-01,2014-09-01,2016-01-08,501.3068542480469,446.69378662109375,-546.1306762695312
2014-09-02,2014-09-02,2016-01-11,508.66204833984375,433.98968505859375,-746.7236328125
2014-09-03,2014-09-03,2016-01-18,516.37646484375,442.6301574707031,-737.4630737304688
2014-09-04,2014-09-04,2016-01-19,521.7345581054689,438.438232421875,-832.9632568359386
2014-09-05,2014-09-05,2016-01-20,521.6817016601561,433.7330627441406,-879.4863891601551
2014-09-08,2014-09-08,2016-02-02,525.7926025390625,405.8869323730469,-1199.0567016601562
2014-09-09,2014-09-09,2016-02-03,515.4994506835939,403.9620666503906,-1115.3738403320324
2014-09-10,2014-09-10,2016-02-04,516.6303100585939,401.60943603515625,-1150.2087402343761
2014-09-11,2014-09-11,2016-02-05,516.53515625,406.4429626464844,-1100.9219360351562
2014-09-12,2014-09-12,2016-02-08,516.9261474609375,402.635986328125,-1142.901611328125
2014-09-15,2014-09-15,2016-02-09,521.6288452148439,383.4730529785156,-1381.5579223632824
