Entry_Date,Entry_Date,Exit_Date,Entry,Exit,profit
2021-07-19,2021-07-19,,1037.8499755859377,,
2021-07-20,2021-07-20,,1014.75,,
2021-07-22,2021-07-22,,1026.0,,
2021-07-23,2021-07-23,,1050.449951171875,,
2021-07-26,2021-07-26,,1076.6500244140623,,
2021-07-27,2021-07-27,,1105.1500244140623,,
2021-07-28,2021-07-28,,1133.4000244140625,,
2021-07-29,2021-07-29,,1128.8499755859375,,
2021-07-30,2021-07-30,,1098.5999755859377,,
2021-08-02,2021-08-02,,1107.199951171875,,
2021-08-03,2021-08-03,,1131.699951171875,,
2021-08-04,2021-08-04,,1136.8499755859375,,
2021-08-05,2021-08-05,,1134.75,,
2021-08-06,2021-08-06,,1150.699951171875,,
2021-08-09,2021-08-09,,1136.449951171875,,
2021-08-10,2021-08-10,,1127.5999755859375,,
2021-08-11,2021-08-11,,1135.4000244140625,,
2021-08-12,2021-08-12,,1134.050048828125,,
2021-08-13,2021-08-13,,1138.5999755859375,,
2021-08-16,2021-08-16,,1139.0999755859375,,
2021-09-03,2021-09-03,,1244.1500244140625,,
2021-09-06,2021-09-06,,1244.6500244140625,,
2021-09-07,2021-09-07,,1238.75,,
2021-09-08,2021-09-08,,1220.050048828125,,
2021-09-09,2021-09-09,,1173.199951171875,,
2021-09-13,2021-09-13,,1165.1500244140625,,
2021-09-14,2021-09-14,,1170.9000244140625,,
2021-09-15,2021-09-15,,1172.449951171875,,
2021-10-12,2021-10-12,,1210.5999755859375,,
2021-10-13,2021-10-13,,1191.75,,
2021-10-14,2021-10-14,,1185.550048828125,,
